title,keywords,group,link,pdf
Coordination Annotation Extension in the Penn Tree Bank,,,https://aclanthology.org/P16-1079/,https://aclanthology.org/P16-1079.pdf
Analyzing Biases in Human Perception of User Age and Gender from Text,,,https://aclanthology.org/P16-1080/,https://aclanthology.org/P16-1080.pdf
Modeling Social Norms Evolution for Personalized Sentiment Classification,,,https://aclanthology.org/P16-1081/,https://aclanthology.org/P16-1081.pdf
Modeling Concept Dependencies in a Scientific Corpus,,,https://aclanthology.org/P16-1082/,https://aclanthology.org/P16-1082.pdf
Normalized Log-Linear Interpolation of Backoff Language Models is Efficient,,,https://aclanthology.org/P16-1083/,https://aclanthology.org/P16-1083.pdf
How well do Computers Solve Math Word Problems- Large-Scale Dataset Construction and Evaluation,,,https://aclanthology.org/P16-1084/,https://aclanthology.org/P16-1084.pdf
Embeddings for Word Sense Disambiguation- An Evaluation Study,,,https://aclanthology.org/P16-1085/,https://aclanthology.org/P16-1085.pdf
Text Understanding with the Attention Sum Reader Network,,,https://aclanthology.org/P16-1086/,https://aclanthology.org/P16-1086.pdf
Investigating LSTMs for Joint Extraction of Opinion Entities and Relations,,,https://aclanthology.org/P16-1087/,https://aclanthology.org/P16-1087.pdf
Transition-Based Left-Corner Parsing for Identifying PTB-Style Nonlocal Dependencies,,,https://aclanthology.org/P16-1088/,https://aclanthology.org/P16-1088.pdf
Siamese CBOW- Optimizing Word Embeddings for Sentence Representations,,,https://aclanthology.org/P16-1089/,https://aclanthology.org/P16-1089.pdf
Unanimous Prediction for 100% Precision with Application to Learning Semantic Mappings,,,https://aclanthology.org/P16-1090/,https://aclanthology.org/P16-1090.pdf
Exploring Convolutional and Recurrent Neural Networks in Sequential Labelling for Dialogue Topic Tracking,,,https://aclanthology.org/P16-1091/,https://aclanthology.org/P16-1091.pdf
Cross-Lingual Lexico-Semantic Transfer in Language Learning,,,https://aclanthology.org/P16-1092/,https://aclanthology.org/P16-1092.pdf
A CALL System for Learning Preposition Usage,,,https://aclanthology.org/P16-1093/,https://aclanthology.org/P16-1093.pdf
A Persona-Based Neural Conversation Model,,,https://aclanthology.org/P16-1094/,https://aclanthology.org/P16-1094.pdf
Discriminative Deep Random Walk for Network Classification,,,https://aclanthology.org/P16-1095/,https://aclanthology.org/P16-1095.pdf
Normalising Medical Concepts in Social Media Texts by Learning Semantic Representation,,,https://aclanthology.org/P16-1096/,https://aclanthology.org/P16-1096.pdf
Agreement-based Learning of Parallel Lexicons and Phrases from Non-Parallel Corpora,,,https://aclanthology.org/P16-1097/,https://aclanthology.org/P16-1097.pdf
Deep Fusion LSTMs for Text Semantic Matching,,,https://aclanthology.org/P16-1098/,https://aclanthology.org/P16-1098.pdf
Understanding Discourse on Work and Job-Related Well-Being in Public Social Media,,,https://aclanthology.org/P16-1099/,https://aclanthology.org/P16-1099.pdf
Achieving Open Vocabulary Neural Machine Translation with Hybrid Word-Character Models,,,https://aclanthology.org/P16-1100/,https://aclanthology.org/P16-1100.pdf
End-to-end Sequence Labeling via Bi-directional LSTM-CNNs-CRF,,,https://aclanthology.org/P16-1101/,https://aclanthology.org/P16-1101.pdf
Off-topic Response Detection for Spontaneous Spoken English Assessment,,,https://aclanthology.org/P16-1102/,https://aclanthology.org/P16-1102.pdf
Synthesizing Compound Words for Machine Translation,,,https://aclanthology.org/P16-1103/,https://aclanthology.org/P16-1103.pdf
Harnessing Cognitive Features for Sarcasm Detection,,,https://aclanthology.org/P16-1104/,https://aclanthology.org/P16-1104.pdf
End-to-End Relation Extraction using LSTMs on Sequences and Tree Structures,,,https://aclanthology.org/P16-1105/,https://aclanthology.org/P16-1105.pdf
A short proof that O_2 is an MCFL,,,https://aclanthology.org/P16-1106/,https://aclanthology.org/P16-1106.pdf
Context-aware Argumentative Relation Mining,,,https://aclanthology.org/P16-1107/,https://aclanthology.org/P16-1107.pdf
Leveraging Inflection Tables for Stemming and Lemmatization.,,,https://aclanthology.org/P16-1108/,https://aclanthology.org/P16-1108.pdf
Scaling a Natural Language Generation System,,,https://aclanthology.org/P16-1109/,https://aclanthology.org/P16-1109.pdf
ALTO- Active Learning with Topic Overviews for Speeding Label Induction and Document Labeling,,,https://aclanthology.org/P16-1110/,https://aclanthology.org/P16-1110.pdf
Predicting the Rise and Fall of Scientific Topics from Trends in their Rhetorical Framing,,,https://aclanthology.org/P16-1111/,https://aclanthology.org/P16-1111.pdf
Compositional Sequence Labeling Models for Error Detection in Learner Writing,,,https://aclanthology.org/P16-1112/,https://aclanthology.org/P16-1112.pdf
Neural Semantic Role Labeling with Dependency Path Embeddings,,,https://aclanthology.org/P16-1113/,https://aclanthology.org/P16-1113.pdf
Prediction of Prospective User Engagement with Intelligent Assistants,,,https://aclanthology.org/P16-1114/,https://aclanthology.org/P16-1114.pdf
Resolving References to Objects in Photographs using the Words-As-Classifiers Model,,,https://aclanthology.org/P16-1115/,https://aclanthology.org/P16-1115.pdf
RBPB- Regularization-Based Pattern Balancing Method for Event Extraction,,,https://aclanthology.org/P16-1116/,https://aclanthology.org/P16-1116.pdf
Neural Network-Based Model for Japanese Predicate Argument Structure Analysis,,,https://aclanthology.org/P16-1117/,https://aclanthology.org/P16-1117.pdf
Addressing Limited Data for Textual Entailment Across Domains,,,https://aclanthology.org/P16-1118/,https://aclanthology.org/P16-1118.pdf
Annotating and Predicting Non-Restrictive Noun Phrase Modifications,,,https://aclanthology.org/P16-1119/,https://aclanthology.org/P16-1119.pdf
Bilingual Segmented Topic Model,,,https://aclanthology.org/P16-1120/,https://aclanthology.org/P16-1120.pdf
Learning Semantically and Additively Compositional Distributional Representations,,,https://aclanthology.org/P16-1121/,https://aclanthology.org/P16-1121.pdf
Inner Attention based Recurrent Neural Networks for Answer Selection,,,https://aclanthology.org/P16-1122/,https://aclanthology.org/P16-1122.pdf
Relation Classification via Multi-Level Attention CNNs,,,https://aclanthology.org/P16-1123/,https://aclanthology.org/P16-1123.pdf
Knowledge Base Completion via Coupled Path Ranking,,,https://aclanthology.org/P16-1124/,https://aclanthology.org/P16-1124.pdf
Larger-Context Language Modelling with Recurrent Neural Network,,,https://aclanthology.org/P16-1125/,https://aclanthology.org/P16-1125.pdf
The Creation and Analysis of a Website Privacy Policy Corpus,,,https://aclanthology.org/P16-1126/,https://aclanthology.org/P16-1126.pdf
Sequence-based Structured Prediction for Semantic Parsing,,,https://aclanthology.org/P16-1127/,https://aclanthology.org/P16-1127.pdf
Learning Word Meta-Embeddings,,,https://aclanthology.org/P16-1128/,https://aclanthology.org/P16-1128.pdf
Towards Constructing Sports News from Live Text Commentary,,,https://aclanthology.org/P16-1129/,https://aclanthology.org/P16-1129.pdf
A Continuous Space Rule Selection Model for Syntax-based Statistical Machine Translation,,,https://aclanthology.org/P16-1130/,https://aclanthology.org/P16-1130.pdf
Probabilistic Graph-based Dependency Parsing with Convolutional Neural Network,,,https://aclanthology.org/P16-1131/,https://aclanthology.org/P16-1131.pdf
A Search-Based Dynamic Reranking Model for Dependency Parsing,,,https://aclanthology.org/P16-1132/,https://aclanthology.org/P16-1132.pdf
Cross-Lingual Sentiment Classification with Bilingual Document Representation Learning,,,https://aclanthology.org/P16-1133/,https://aclanthology.org/P16-1133.pdf
Segment-Level Sequence Modeling using Gated Recursive Semi-Markov Conditional Random Fields,,,https://aclanthology.org/P16-1134/,https://aclanthology.org/P16-1134.pdf
Identifying Causal Relations Using Parallel Wikipedia Articles,,,https://aclanthology.org/P16-1135/,https://aclanthology.org/P16-1135.pdf
Compositional Learning of Embeddings for Relation Paths in Knowledge Base and Text,,,https://aclanthology.org/P16-1136/,https://aclanthology.org/P16-1136.pdf
Commonsense Knowledge Base Completion,,,https://aclanthology.org/P16-1137/,https://aclanthology.org/P16-1137.pdf
Simpler Context-Dependent Logical Forms via Model Projections,,,https://aclanthology.org/P16-1138/,https://aclanthology.org/P16-1138.pdf
A Fast Unified Model for Parsing and Sentence Understanding,,,https://aclanthology.org/P16-1139/,https://aclanthology.org/P16-1139.pdf
Investigating Language Universal and Specific Properties in Word Embeddings,,,https://aclanthology.org/P16-1140/,https://aclanthology.org/P16-1140.pdf
Diachronic Word Embeddings Reveal Statistical Laws of Semantic Change,,,https://aclanthology.org/P16-1141/,https://aclanthology.org/P16-1141.pdf
"Beyond Plain Spatial Knowledge- Determining Where Entities Are and Are Not Located, and For How Long",,,https://aclanthology.org/P16-1142/,https://aclanthology.org/P16-1142.pdf
LexSemTm- A Semantic Dataset Based on All-words Unsupervised Sense Distribution Learning,,,https://aclanthology.org/P16-1143/,https://aclanthology.org/P16-1143.pdf
The LAMBADA dataset- Word prediction requiring a broad discourse context,,,https://aclanthology.org/P16-1144/,https://aclanthology.org/P16-1144.pdf
WikiReading- A Novel Large-scale Language Understanding Task over Wikipedia,,,https://aclanthology.org/P16-1145/,https://aclanthology.org/P16-1145.pdf
Optimizing Spectral Learning for Parsing,,,https://aclanthology.org/P16-1146/,https://aclanthology.org/P16-1146.pdf
Stack-propagation- Improved Representation Learning for Syntax,,,https://aclanthology.org/P16-1147/,https://aclanthology.org/P16-1147.pdf
Inferring Perceived Demographics from User Emotional Tone and User-Environment Emotional Contrast,,,https://aclanthology.org/P16-1148/,https://aclanthology.org/P16-1148.pdf
Prototype Synthesis for Model Laws,,,https://aclanthology.org/P16-1149/,https://aclanthology.org/P16-1149.pdf
Which argument is more convincing- Analyzing and predicting convincingness of Web arguments using bidirectional LSTM,,,https://aclanthology.org/P16-1150/,https://aclanthology.org/P16-1150.pdf
Discovery of Treatments from Text Corpora,,,https://aclanthology.org/P16-1151/,https://aclanthology.org/P16-1151.pdf
Learning Structured Predictors from Bandit Feedback for Interactive NLP,,,https://aclanthology.org/P16-1152/,https://aclanthology.org/P16-1152.pdf
Deep Reinforcement Learning with a Natural Language Action Space,,,https://aclanthology.org/P16-1153/,https://aclanthology.org/P16-1153.pdf
Incorporating Copying Mechanism in Sequence-to-Sequence Learning,,,https://aclanthology.org/P16-1154/,https://aclanthology.org/P16-1154.pdf
Cross-domain Text Classification with Multiple Domains and Disparate Label Sets,,,https://aclanthology.org/P16-1155/,https://aclanthology.org/P16-1155.pdf
Morphological Smoothing and Extrapolation of Word Embeddings,,,https://aclanthology.org/P16-1156/,https://aclanthology.org/P16-1156.pdf
Cross-lingual Models of Word Embeddings- An Empirical Comparison,,,https://aclanthology.org/P16-1157/,https://aclanthology.org/P16-1157.pdf
"Take and Took, Gaggle and Goose, Book and Read- Evaluating the Utility of Vector Differences for Lexical Relation Learning",,,https://aclanthology.org/P16-1158/,https://aclanthology.org/P16-1158.pdf
Minimum Risk Training for Neural Machine Translation,,,https://aclanthology.org/P16-1159/,https://aclanthology.org/P16-1159.pdf
A Character-level Decoder without Explicit Segmentation for Neural Machine Translation,,,https://aclanthology.org/P16-1160/,https://aclanthology.org/P16-1160.pdf
Target-Side Context for Discriminative Models in Statistical Machine Translation,,,https://aclanthology.org/P16-1161/,https://aclanthology.org/P16-1161.pdf
Neural Machine Translation of Rare Words with Subword Units,,,https://aclanthology.org/P16-1162/,https://aclanthology.org/P16-1162.pdf
Implicit Discourse Relation Detection via a Deep Architecture with Gated Relevance Network,,,https://aclanthology.org/P16-1163/,https://aclanthology.org/P16-1163.pdf
Model Architectures for Quotation Detection,,,https://aclanthology.org/P16-1164/,https://aclanthology.org/P16-1164.pdf
Speech Act Modeling of Written Asynchronous Conversations with Task-Specific Embeddings and Conditional Structured Models,,,https://aclanthology.org/P16-1165/,https://aclanthology.org/P16-1165.pdf
Situation entity types- automatic classification of clause-level aspect,,,https://aclanthology.org/P16-1166/,https://aclanthology.org/P16-1166.pdf
Learning Prototypical Event Structure from Photo Albums,,,https://aclanthology.org/P16-1167/,https://aclanthology.org/P16-1167.pdf
Cross-Lingual Image Caption Generation,,,https://aclanthology.org/P16-1168/,https://aclanthology.org/P16-1168.pdf
Learning Concept Taxonomies from Multi-modal Data,,,https://aclanthology.org/P16-1169/,https://aclanthology.org/P16-1169.pdf
Generating Natural Questions About an Image,,,https://aclanthology.org/P16-1170/,https://aclanthology.org/P16-1170.pdf
Physical Causality of Action Verbs in Grounded Language Understanding,,,https://aclanthology.org/P16-1171/,https://aclanthology.org/P16-1171.pdf
Optimizing an Approximation of ROUGE - a Problem-Reduction Approach to Extractive Multi-Document Summarization,,,https://aclanthology.org/P16-1172/,https://aclanthology.org/P16-1172.pdf
Phrase Structure Annotation and Parsing for Learner English,,,https://aclanthology.org/P16-1173/,https://aclanthology.org/P16-1173.pdf
A Trainable Spaced Repetition Model for Language Learning,,,https://aclanthology.org/P16-1174/,https://aclanthology.org/P16-1174.pdf
User Modeling in Language Learning with Macaronic Texts,,,https://aclanthology.org/P16-1175/,https://aclanthology.org/P16-1175.pdf
"On the Similarities Between Native, Non-native and Translated Texts",,,https://aclanthology.org/P16-1176/,https://aclanthology.org/P16-1176.pdf
Learning Text Pair Similarity with Context-sensitive Autoencoders,,,https://aclanthology.org/P16-1177/,https://aclanthology.org/P16-1177.pdf
Linguistic Benchmarks of Online News Article Quality,,,https://aclanthology.org/P16-1178/,https://aclanthology.org/P16-1178.pdf
Alleviating Poor Context with Background Knowledge for Named Entity Disambiguation,,,https://aclanthology.org/P16-1179/,https://aclanthology.org/P16-1179.pdf
Mining Paraphrasal Typed Templates from a Plain Text Corpus,,,https://aclanthology.org/P16-1180/,https://aclanthology.org/P16-1180.pdf
How to Train Dependency Parsers with Inexact Search for Joint Sentence Boundary Detection and Parsing of Entire Documents,,,https://aclanthology.org/P16-1181/,https://aclanthology.org/P16-1181.pdf
MUTT- Metric Unit TesTing for Language Generation Tasks,,,https://aclanthology.org/P16-1182/,https://aclanthology.org/P16-1182.pdf
N-gram language models for massively parallel devices,,,https://aclanthology.org/P16-1183/,https://aclanthology.org/P16-1183.pdf
Cross-Lingual Morphological Tagging for Low-Resource Languages,,,https://aclanthology.org/P16-1184/,https://aclanthology.org/P16-1184.pdf
Semi-Supervised Learning for Neural Machine Translation,,,https://aclanthology.org/P16-1185/,https://aclanthology.org/P16-1185.pdf
Strategies for Training Large Vocabulary Neural Language Models,,,https://aclanthology.org/P16-1186/,https://aclanthology.org/P16-1186.pdf
Predicting the Compositionality of Nominal Compounds- Giving Word Embeddings a Hard Time,,,https://aclanthology.org/P16-1187/,https://aclanthology.org/P16-1187.pdf
Learning-Based Single-Document Summarization with Compression and Anaphoricity Constraints,,,https://aclanthology.org/P16-1188/,https://aclanthology.org/P16-1188.pdf
Set-Theoretic Alignment for Comparable Corpora,,,https://aclanthology.org/P16-1189/,https://aclanthology.org/P16-1189.pdf
Jointly Learning to Embed and Predict with Multiple Languages,,,https://aclanthology.org/P16-1190/,https://aclanthology.org/P16-1190.pdf
"Supersense Embeddings- A Unified Model for Supersense Interpretation, Prediction, and Utilization",,,https://aclanthology.org/P16-1191/,https://aclanthology.org/P16-1191.pdf
Efficient techniques for parsing with tree automata,,,https://aclanthology.org/P16-1192/,https://aclanthology.org/P16-1192.pdf
A Vector Space for Distributional Semantics for Entailment,,,https://aclanthology.org/P16-1193/,https://aclanthology.org/P16-1193.pdf
Hidden Softmax Sequence Model for Dialogue Structure Analysis,,,https://aclanthology.org/P16-1194/,https://aclanthology.org/P16-1194.pdf
Summarizing Source Code using a Neural Attention Model,,,https://aclanthology.org/P16-1195/,https://aclanthology.org/P16-1195.pdf
Continuous Profile Models in ASL Syntactic Facial Expression Synthesis,,,https://aclanthology.org/P16-1196/,https://aclanthology.org/P16-1196.pdf
Evaluating Sentiment Analysis in the Context of Securities Trading,,,https://aclanthology.org/P16-1197/,https://aclanthology.org/P16-1197.pdf
Edge-Linear First-Order Dependency Parsing with Undirected Minimum Spanning Tree Inference,,,https://aclanthology.org/P16-1198/,https://aclanthology.org/P16-1198.pdf
Topic Extraction from Microblog Posts Using Conversation Structures,,,https://aclanthology.org/P16-1199/,https://aclanthology.org/P16-1199.pdf
Neural Relation Extraction with Selective Attention over Instances,,,https://aclanthology.org/P16-1200/,https://aclanthology.org/P16-1200.pdf
Leveraging FrameNet to Improve Automatic Event Detection,,,https://aclanthology.org/P16-1201/,https://aclanthology.org/P16-1201.pdf
Learning To Use Formulas To Solve Simple Arithmetic Problems,,,https://aclanthology.org/P16-1202/,https://aclanthology.org/P16-1202.pdf
Unravelling Names of Fictional Characters,,,https://aclanthology.org/P16-1203/,https://aclanthology.org/P16-1203.pdf
Most “babies” are “little” and most “problems” are “huge”- Compositional Entailment in Adjective-Nouns,,,https://aclanthology.org/P16-1204/,https://aclanthology.org/P16-1204.pdf
Modeling Stance in Student Essays,,,https://aclanthology.org/P16-1205/,https://aclanthology.org/P16-1205.pdf
A New Psychometric-inspired Evaluation Metric for Chinese Word Segmentation,,,https://aclanthology.org/P16-1206/,https://aclanthology.org/P16-1206.pdf
Temporal Anchoring of Events for the TimeBank Corpus,,,https://aclanthology.org/P16-1207/,https://aclanthology.org/P16-1207.pdf
Grammatical Error Correction- Machine Translation and Classifiers,,,https://aclanthology.org/P16-1208/,https://aclanthology.org/P16-1208.pdf
Recurrent neural network models for disease name recognition using domain invariant features,,,https://aclanthology.org/P16-1209/,https://aclanthology.org/P16-1209.pdf
Domain Adaptation for Authorship Attribution- Improved Structural Correspondence Learning,,,https://aclanthology.org/P16-1210/,https://aclanthology.org/P16-1210.pdf
A Corpus-Based Analysis of Canonical Word Order of Japanese Double Object Constructions,,,https://aclanthology.org/P16-1211/,https://aclanthology.org/P16-1211.pdf
