title,keywords,group,link,pdf,abstract
76. Red-Black Relaxed Plan Heuristics,,,https://ojs.aaai.org/index.php/AAAI/article/view/8644,,
77. Incremental Learning Framework for Indoor Scene Recognition,,,https://ojs.aaai.org/index.php/AAAI/article/view/8584,,
78. A Fast Pairwise Heuristic for Planning under Uncertainty,,,https://ojs.aaai.org/index.php/AAAI/article/view/8672,,
79. Joint Extraction and Labeling via Graph Propagation for Dictionary Construction,,,https://ojs.aaai.org/index.php/AAAI/article/view/8597,,
80. Walking on Minimax Paths for k-NN Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/8588,,
81. A Hierarchical Aspect-Sentiment Model for Online Reviews,,,https://ojs.aaai.org/index.php/AAAI/article/view/8700,,
82. Answering Counting Aggregate Queries over Ontologies of the DL-Lite Family,,,https://ojs.aaai.org/index.php/AAAI/article/view/8646,,
83. Generating Natural-Language Video Descriptions Using Text-Mined Knowledge,,,https://ojs.aaai.org/index.php/AAAI/article/view/8679,,
84. Simple Temporal Problems with Taboo Regions,,,https://ojs.aaai.org/index.php/AAAI/article/view/8694,,
85. How to Cut a Cake Before the Party Ends,,,https://ojs.aaai.org/index.php/AAAI/article/view/8629,,
86. Composition Games for Distributed Systems- The EU Grant Games,,,https://ojs.aaai.org/index.php/AAAI/article/view/8636,,
87. Structured Kernel-Based Reinforcement Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8669,,
88. Extending STR to a Higher-Order Consistency,,,https://ojs.aaai.org/index.php/AAAI/article/view/8622,,
89. m-Transportability- Transportability of a Causal Effect from Multiple Environments,,,https://ojs.aaai.org/index.php/AAAI/article/view/8596,,
90. Solving Security Games on Graphs via Marginal Probabilities,,,https://ojs.aaai.org/index.php/AAAI/article/view/8688,,
91. Story Generation with Crowdsourced Plot Graphs,,,https://ojs.aaai.org/index.php/AAAI/article/view/8649,,
92. An Extended GHKM Algorithm for Inducing Lambda-SCFG,,,https://ojs.aaai.org/index.php/AAAI/article/view/8567,,
"93. Reasoning about Saturated Conditional Independence Under Uncertainty- Axioms, Algorithms, and Levesques Situations to the Rescue",,,https://ojs.aaai.org/index.php/AAAI/article/view/8564,,
94. Large-Scale Hierarchical Classification via Stochastic Perceptron,,,https://ojs.aaai.org/index.php/AAAI/article/view/8606,,
95. Reciprocal Hash Tables for Nearest Neighbor Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/8582,,
96. A Generalized Student-t Based Approach to Mixed-Type Anomaly Detection,,,https://ojs.aaai.org/index.php/AAAI/article/view/8581,,
97. Unified Constraint Propagation on Multi-View Data,,,https://ojs.aaai.org/index.php/AAAI/article/view/8638,,
98. Vector-Valued Multi-View Semi-Supervsed Learning for Multi-Label Image Classification,,,https://ojs.aaai.org/index.php/AAAI/article/view/8589,,
99. Basis Adaptation for Sparse Nonlinear Reinforcement Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8665,,
100. Integrating Programming by Example and Natural Language Programming,,,https://ojs.aaai.org/index.php/AAAI/article/view/8695,,
101. A Framework for Aggregating Influenced CP-Nets and its Resistance to Bribery,,,https://ojs.aaai.org/index.php/AAAI/article/view/8639,,
102. Automating Collusion Detection in Sequential Games,,,https://ojs.aaai.org/index.php/AAAI/article/view/8674,,
103. On the Value of Using Group Discounts under Price Competition,,,https://ojs.aaai.org/index.php/AAAI/article/view/8641,,
104. Bounding the Cost of Stability in Games over Interaction Networks,,,https://ojs.aaai.org/index.php/AAAI/article/view/8613,,
105. A First-Order Formalization of Commitments and Goals for Planning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8632,,
106. A Cyclic Weighted Median Method for L1 Low-Rank Matrix Factorization with Missing Entries,,,https://ojs.aaai.org/index.php/AAAI/article/view/8562,,
107. From Semantic to Emotional Space in Probabilistic Sense Sentiment Analysis,,,https://ojs.aaai.org/index.php/AAAI/article/view/8699,,
108. Analyzing the Effectiveness of Adversary Modeling in Security Games,,,https://ojs.aaai.org/index.php/AAAI/article/view/8599,,
109. Symmetry-Aware Marginal Density Estimation,,,https://ojs.aaai.org/index.php/AAAI/article/view/8621,,
110. Cost-Optimal Planning by Self-Interested Agents,,,https://ojs.aaai.org/index.php/AAAI/article/view/8640,,
111. RockIt- Exploiting Parallelism and Symmetry for MAP Inference in Statistical Relational Models,,,https://ojs.aaai.org/index.php/AAAI/article/view/8579,,
112. Mixed Observability Predictive State Representations,,,https://ojs.aaai.org/index.php/AAAI/article/view/8680,,
113. Discovering Hierarchical Structure for Sources and Entities,,,https://ojs.aaai.org/index.php/AAAI/article/view/8625,,
114. Rank Aggregation via Low-Rank and Structured-Sparse Decomposition,,,https://ojs.aaai.org/index.php/AAAI/article/view/8556,,
115. Dynamic Social Choice with Evolving Preferences,,,https://ojs.aaai.org/index.php/AAAI/article/view/8570,,
116. PAC Optimal Exploration in Continuous Space Markov Decision Processes,,,https://ojs.aaai.org/index.php/AAAI/article/view/8678,,
117. Sample Complexity and Performance Bounds for Non-Parametric Approximate Linear Programming,,,https://ojs.aaai.org/index.php/AAAI/article/view/8696,,
118. An Agent Design for Repeated Negotiation and Information Revelation with People,,,https://ojs.aaai.org/index.php/AAAI/article/view/8619,,
119. Salient Object Detection via Low-Rank and Structured Sparse Matrix Decomposition,,,https://ojs.aaai.org/index.php/AAAI/article/view/8591,,
120. Bribery in Voting With Soft Constraints,,,https://ojs.aaai.org/index.php/AAAI/article/view/8586,,
121. Progression of Decomposed Situation Calculus Theories,,,https://ojs.aaai.org/index.php/AAAI/article/view/8612,,
122. Partial MUS Enumeration,,,https://ojs.aaai.org/index.php/AAAI/article/view/8657,,
123. Multiagent Learning with a Noisy Global Reward Signal,,,https://ojs.aaai.org/index.php/AAAI/article/view/8580,,
124. A Robust Bayesian Truth Serum for Non-Binary Signals,,,https://ojs.aaai.org/index.php/AAAI/article/view/8677,,
125. Continuous Conditional Random Fields for Efficient Regression in Large Fully Connected Graphs,,,https://ojs.aaai.org/index.php/AAAI/article/view/8685,,
126. Information Sharing Under Costly Communication in Joint Exploration,,,https://ojs.aaai.org/index.php/AAAI/article/view/8574,,
127. Enforcing Meter in Finite-Length Markov Sequences,,,https://ojs.aaai.org/index.php/AAAI/article/view/8661,,
128. Active Task Selection for Lifelong Machine Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8684,,
129. Optimizing Objective Function Parameters for Strength in Computer Game-Playing,,,https://ojs.aaai.org/index.php/AAAI/article/view/8650,,
130. Mixed Heuristic Local Search for Protein Structure Prediction,,,https://ojs.aaai.org/index.php/AAAI/article/view/8602,,
131. Hypothesis Exploration for Malware Detection Using Planning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8552,,
132. Filtering With Logic Programs and Its Application to General Game Playing,,,https://ojs.aaai.org/index.php/AAAI/article/view/8595,,
133. GiSS- Combining Gibbs Sampling and SampleSearch for Inference in Mixed Probabilistic and Deterministic Graphical Models,,,https://ojs.aaai.org/index.php/AAAI/article/view/8620,,
134. Guiding Scientific Discovery with Explanations Using DEMUD,,,https://ojs.aaai.org/index.php/AAAI/article/view/8561,,
135. Multiscale Manifold Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8633,,
136. Effective Bilingual Constraints for Semi-Supervised Learning of Named Entity Recognizers,,,https://ojs.aaai.org/index.php/AAAI/article/view/8617,,
137. Sparse Multi-Task Learning for Detecting Influential Nodes in an Implicit Diffusion Network,,,https://ojs.aaai.org/index.php/AAAI/article/view/8575,,
"138. Ranking Scientific Articles by Exploiting Citations, Authors, Journals, and Time Information",,,https://ojs.aaai.org/index.php/AAAI/article/view/8627,,
139. Greedy or Not- Best Improving versus First Improving Stochastic Local Search for MAXSAT,,,https://ojs.aaai.org/index.php/AAAI/article/view/8668,,
140. Grounding Natural Language References to Unvisited and Hypothetical Locations,,,https://ojs.aaai.org/index.php/AAAI/article/view/8563,,
141. Robust Bidirectional Search via Heuristic Improvement,,,https://ojs.aaai.org/index.php/AAAI/article/view/8662,,
142. Supervised Nonnegative Tensor Factorization with Maximum-Margin Constraint,,,https://ojs.aaai.org/index.php/AAAI/article/view/8598,,
143. Lazy Gaussian Process Committee for Real-Time Online Regression,,,https://ojs.aaai.org/index.php/AAAI/article/view/8572,,
144. A Topic-Based Coherence Model for Statistical Machine Translation,,,https://ojs.aaai.org/index.php/AAAI/article/view/8566,,
145. Towards Cohesive Anomaly Mining,,,https://ojs.aaai.org/index.php/AAAI/article/view/8553,,
146. Learning Integrated Symbolic and Continuous Action Models for Continuous Domains,,,https://ojs.aaai.org/index.php/AAAI/article/view/8676,,
147. Multi-Label Learning with PRO Loss,,,https://ojs.aaai.org/index.php/AAAI/article/view/8689,,
148. Temporal Milestones in HTNs,,,https://ojs.aaai.org/index.php/AAAI/article/view/8616,,
149. Joint Object and Pose Recognition Using Homeomorphic Manifold Analysis,,,https://ojs.aaai.org/index.php/AAAI/article/view/8634,,
150. Automated Workflow Synthesis,,,https://ojs.aaai.org/index.php/AAAI/article/view/8681,,
151. A Concave Conjugate Approach for Nonconvex Penalized Regression with the MCP Penalty,,,https://ojs.aaai.org/index.php/AAAI/article/view/8605,,
152. Smart Multi-Task Bregman Clustering and Multi-Task Kernel Clustering,,,https://ojs.aaai.org/index.php/AAAI/article/view/8557,,
153. A Tensor-Variate Gaussian Process for Classification of Multidimensional Structured Data,,,https://ojs.aaai.org/index.php/AAAI/article/view/8568,,
154. Time-Dependent Trajectory Regression on Road Networks via Multi-Task Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8577,,
155. Clustering with Complex Constraints — Algorithms and Applications,,,https://ojs.aaai.org/index.php/AAAI/article/view/8663,,
156. Video Saliency Detection via Dynamic Consistent Spatio-Temporal Attention Modelling,,,https://ojs.aaai.org/index.php/AAAI/article/view/8642,,
157. Supervised Coupled Dictionary Learning with Group Structures for Multi-modal Retrieval,,,https://ojs.aaai.org/index.php/AAAI/article/view/8603,,
158. Model-Lite Case-Based Planning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8578,,
159. Preventing Unraveling in Social Networks Gets Harder,,,https://ojs.aaai.org/index.php/AAAI/article/view/8462,,
160. Not Quite the Same- Identity Constraints for the Web of Linked Data,,,https://ojs.aaai.org/index.php/AAAI/article/view/8468,,
161. Learning to Rank Effective Paraphrases from Query Logs for Community Question Answering,,,https://ojs.aaai.org/index.php/AAAI/article/view/8453,,
162. Fast and Exact Top-k Algorithm for PageRank,,,https://ojs.aaai.org/index.php/AAAI/article/view/8454,,
163. Understanding and Predicting Interestingness of Videos,,,https://ojs.aaai.org/index.php/AAAI/article/view/8457,,
164. Clustering Crowds,,,https://ojs.aaai.org/index.php/AAAI/article/view/8456,,
165. LA-CTR- A Limited Attention Collaborative Topic Regression for Social Media,,,https://ojs.aaai.org/index.php/AAAI/article/view/8451,,
166. A Fast Bandit Algorithm for Recommendation to Users With Heterogenous Tastes,,,https://ojs.aaai.org/index.php/AAAI/article/view/8463,,
167. Better Human Computation Through Principled Voting,,,https://ojs.aaai.org/index.php/AAAI/article/view/8460,,
168. Exploring the Contribution of Unlabeled Data in Financial Sentiment Analysis,,,https://ojs.aaai.org/index.php/AAAI/article/view/8459,,
169. Hotspotting — A Probabilistic Graphical Model For Image Object Localization Through Crowdsourcing,,,https://ojs.aaai.org/index.php/AAAI/article/view/8465,,
170. OpenEval- Web Information Query Evaluation,,,https://ojs.aaai.org/index.php/AAAI/article/view/8467,,
171. Fast Algorithm for Modularity-Based Graph Clustering,,,https://ojs.aaai.org/index.php/AAAI/article/view/8455,,
172. Introducing Nominals to the Combined Query Answering Approaches for EL,,,https://ojs.aaai.org/index.php/AAAI/article/view/8452,,
173. TONIC- Target Oriented Network Intelligence Collection for the Social Web,,,https://ojs.aaai.org/index.php/AAAI/article/view/8466,,
174. The Effects of Performance-Contingent Financial Incentives in Online Labor Markets,,,https://ojs.aaai.org/index.php/AAAI/article/view/8461,,
175. Heterogeneous Metric Learning with Joint Graph Regularization for Cross-Media Retrieval,,,https://ojs.aaai.org/index.php/AAAI/article/view/8464,,
176. Active Transfer Learning for Cross-System Recommendation,,,https://ojs.aaai.org/index.php/AAAI/article/view/8458,,
177. A Hybrid Architectural Approach to Understanding and Appropriately Generating Indirect Speech Acts,,,https://ojs.aaai.org/index.php/AAAI/article/view/8471,,
178. An Agent Model for the Appraisal of Normative Events Based in In-Group and Out-Group Relations,,,https://ojs.aaai.org/index.php/AAAI/article/view/8474,,
179. Learning to Efficiently Pursue Communication Goals on the Web with the GOSMR Architecture,,,https://ojs.aaai.org/index.php/AAAI/article/view/8469,,
180. Preemptive Strategies for Overcoming the Forgetting of Goals,,,https://ojs.aaai.org/index.php/AAAI/article/view/8470,,
181. SALL-E- Situated Agent for Language Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8475,,
182. Automatic Extraction of Efficient Axiom Sets from Large Knowledge Bases,,,https://ojs.aaai.org/index.php/AAAI/article/view/8472,,
183. Graph Traversal Methods for Reasoning in Large Knowledge-Based Systems,,,https://ojs.aaai.org/index.php/AAAI/article/view/8473,,
184. Agent Cooperatives for Effective Power Consumption Shifting,,,https://ojs.aaai.org/index.php/AAAI/article/view/8477,,
185. PAC Optimal Planning for Invasive Species Management- Improved Exploration for Reinforcement Learning from Simulator-Defined MDPs,,,https://ojs.aaai.org/index.php/AAAI/article/view/8487,,
186. Multiple Hypothesis Object Tracking For Unsupervised Self-Learning- An Ocean Eddy Tracking Application,,,https://ojs.aaai.org/index.php/AAAI/article/view/8490,,
187. Adaptive Spatio-Temporal Exploratory Models- Hemisphere-wide species distributions from massively crowdsourced eBird data,,,https://ojs.aaai.org/index.php/AAAI/article/view/8484,,
188. Online Optimization with Dynamic Temporal Uncertainty- Incorporating Short Term Predictions for Renewable Integration in Intelligent Energy Systems,,,https://ojs.aaai.org/index.php/AAAI/article/view/8480,,
189. Autonomous Agents in Future Energy Markets- The 2012 Power Trading Agent Competition,,,https://ojs.aaai.org/index.php/AAAI/article/view/8479,,
190. Robust Network Design For Multispecies Conservation,,,https://ojs.aaai.org/index.php/AAAI/article/view/8491,,
191. Negotiated Learning for Smart Grid Agents- Entity Selection based on Dynamic Partially Observable Features,,,https://ojs.aaai.org/index.php/AAAI/article/view/8481,,
192. A Tractable Leader-Follower MDP Model for Animal Disease Management,,,https://ojs.aaai.org/index.php/AAAI/article/view/8476,,
193. A Temporal Motif Mining Approach to Unsupervised Energy Disaggregation- Applications to Residential and Commercial Buildings,,,https://ojs.aaai.org/index.php/AAAI/article/view/8485,,
194. Approximate Bayesian Inference for Reconstructing Velocities of Migrating Birds from Weather Radar,,,https://ojs.aaai.org/index.php/AAAI/article/view/8486,,
195. Enabling E-Mobility- Facility Location for Battery Loading Stations,,,https://ojs.aaai.org/index.php/AAAI/article/view/8478,,
196. Model Predictive Control with Uncertainty in Human Driven Systems,,,https://ojs.aaai.org/index.php/AAAI/article/view/8488,,
197. Resource Sharing for Control of Wildland Fires,,,https://ojs.aaai.org/index.php/AAAI/article/view/8483,,
198. Multiagent Coordination for Energy Consumption Scheduling in Consumer Cooperatives,,,https://ojs.aaai.org/index.php/AAAI/article/view/8482,,
199. Large Landscape Conservation — Synthetic and Real-World Datasets,,,https://ojs.aaai.org/index.php/AAAI/article/view/8489,,
200. Bayesian Nonparametric Multi-Optima Policy Search in Reinforcement Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8542,,
201. Multi-Target Detection and Recognition by UAVs Using Online POMDPs,,,https://ojs.aaai.org/index.php/AAAI/article/view/8551,,
"202. A Simple, but NP-Hard, Motion Planning Problem",,,https://ojs.aaai.org/index.php/AAAI/article/view/8545,,
203. Inferring Robot Task Plans from Human Team Meetings- A Generative Modeling Approach with Logic-Based Prior,,,https://ojs.aaai.org/index.php/AAAI/article/view/8548,,
204. Data-Efficient Generalization of Robot Skills with Contextual Policy Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/8546,,
205. GSMDPs for Multi-Robot Sequential Decision-Making,,,https://ojs.aaai.org/index.php/AAAI/article/view/8550,,
206. Robot Motion Planning with Dynamics as Hybrid Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/8544,,
207. Learning Collaborative Impedance-Based Robot Behaviors,,,https://ojs.aaai.org/index.php/AAAI/article/view/8543,,
208. Compact RGBD Surface Models Based on Sparse Coding,,,https://ojs.aaai.org/index.php/AAAI/article/view/8549,,
209. Open-Loop Planning in Large-Scale Stochastic Domains,,,https://ojs.aaai.org/index.php/AAAI/article/view/8547,,
210. Structure and Intractability of Optimal Multi-Robot Path Planning on Graphs,,,https://ojs.aaai.org/index.php/AAAI/article/view/8541,,
211. Advice Provision in Multiple Prospect Selection Problems,,,https://ojs.aaai.org/index.php/AAAI/article/view/8523,,
212. A Maximum K-Min Approach for Classification,,,https://ojs.aaai.org/index.php/AAAI/article/view/8535,,
213. Does One-Against-All or One-Against-One Improve the Performance of Multiclass Classifications-,,,https://ojs.aaai.org/index.php/AAAI/article/view/8522,,
214. Selecting the Appropriate Consistency Algorithm for CSPs Using Machine Learning Classifiers,,,https://ojs.aaai.org/index.php/AAAI/article/view/8532,,
215. A Mediation Mechanism for Automated Negotiating Agents Whose Utility Changes over Time,,,https://ojs.aaai.org/index.php/AAAI/article/view/8525,,
216. The Role of Complex Network Dynamics in the Emergence of Multiagent Coalition,,,https://ojs.aaai.org/index.php/AAAI/article/view/8537,,
217. Hybrid Model-Based Diagnosis of Web Service Compositions,,,https://ojs.aaai.org/index.php/AAAI/article/view/8517,,
218. Phase Transition and Network Structure in Realistic SAT Problems,,,https://ojs.aaai.org/index.php/AAAI/article/view/8529,,
219. Locate the Hate- Detecting Tweets against Blacks,,,https://ojs.aaai.org/index.php/AAAI/article/view/8539,,
220. Crowd Formalization of Action Conditions,,,https://ojs.aaai.org/index.php/AAAI/article/view/8538,,
221. Trading Space for Time in Grid-Based Path Finding,,,https://ojs.aaai.org/index.php/AAAI/article/view/8528,,
222. Online Group Feature Selection from Feature Streams,,,https://ojs.aaai.org/index.php/AAAI/article/view/8516,,
223. Making Simple Tabular ReductionWorks on Negative Table Constraints,,,https://ojs.aaai.org/index.php/AAAI/article/view/8519,,
224. Subchloroplast Location Prediction via Homolog Knowledge Transfer and Feature Selection,,,https://ojs.aaai.org/index.php/AAAI/article/view/8527,,
225. An Effective Approach for Imbalanced Classification- Unevenly Balanced Bagging,,,https://ojs.aaai.org/index.php/AAAI/article/view/8536,,
226. A First-Order Logic Based Framework for Verifying Simulations,,,https://ojs.aaai.org/index.php/AAAI/article/view/8540,,
227. Concurrent Reasoning with Inference Graphs,,,https://ojs.aaai.org/index.php/AAAI/article/view/8524,,
228. Simplified Lattice Models for Protein Structure Prediction- How Good Are They-,,,https://ojs.aaai.org/index.php/AAAI/article/view/8526,,
229. Graphical Model-Based Learning in High Dimensional Feature Spaces,,,https://ojs.aaai.org/index.php/AAAI/article/view/8533,,
230. On a Noun-Driven Syntactic Paradigm,,,https://ojs.aaai.org/index.php/AAAI/article/view/8518,,
231. Empirical Comparison of Multi-Label Classification Algorithms,,,https://ojs.aaai.org/index.php/AAAI/article/view/8521,,
