title,keywords,group,link,pdf,abstract
105. Identifying Hierarchies for Fast Optimal Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/8845,,
106. Simpler Bounded Suboptimal Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/8846,,
107. Elimination Ordering in Lifted First-Order Probabilistic Inference,,,https://ojs.aaai.org/index.php/AAAI/article/view/8847,,
108. Parallel Restarted Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/8848,,
109. Relaxation Search- A Simple Way of Managing Optional Clauses,,,https://ojs.aaai.org/index.php/AAAI/article/view/8849,,
110. Worst-Case Solution Quality Analysis When Not Re-Expanding Nodes in Best-First Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/8850,,
"111. Leveraging Fee-Based, Imperfect Advisors in Human-Agent Games of Trust",,,https://ojs.aaai.org/index.php/AAAI/article/view/8833,,
112. Sketch Recognition with Natural Correction and Editing,,,https://ojs.aaai.org/index.php/AAAI/article/view/8834,,
113. Role-Aware Conformity Modeling and Analysis in Social Networks,,,https://ojs.aaai.org/index.php/AAAI/article/view/8835,,
114. Dramatis- A Computational Model of Suspense,,,https://ojs.aaai.org/index.php/AAAI/article/view/8836,,
115. Ordering Effects and Belief Adjustment in the Use of Comparison Shopping Agents,,,https://ojs.aaai.org/index.php/AAAI/article/view/8837,,
116. Can Agent Development Affect Developers Strategy-,,,https://ojs.aaai.org/index.php/AAAI/article/view/8838,,
117. A Strategy-Aware Technique for Learning Behaviors from Discrete Human Feedback,,,https://ojs.aaai.org/index.php/AAAI/article/view/8839,,
118. Acquiring Commonsense Knowledge for Sentiment Analysis through Human Computation,,,https://ojs.aaai.org/index.php/AAAI/article/view/8840,,
119. Signals in the Silence- Models of Implicit Feedback in a Recommendation System for Crowdsourcing,,,https://ojs.aaai.org/index.php/AAAI/article/view/8841,,
120. A Constructive Argumentation Framework,,,https://ojs.aaai.org/index.php/AAAI/article/view/8851,,
121. A Tractable Approach to ABox Abduction over Description Logic Ontologies,,,https://ojs.aaai.org/index.php/AAAI/article/view/8852,,
122. A Knowledge Compilation Map for Ordered Real-Valued Decision Diagrams,,,https://ojs.aaai.org/index.php/AAAI/article/view/8853,,
123. Datalog Rewritability of Disjunctive Datalog Programs and its Applications to Ontology Reasoning,,,https://ojs.aaai.org/index.php/AAAI/article/view/8854,,
124. Querying Inconsistent Description Logic Knowledge Bases under Preferred Repair Semantics,,,https://ojs.aaai.org/index.php/AAAI/article/view/8855,,
125. Pay-As-You-Go OWL Query Answering Using a Triple Store,,,https://ojs.aaai.org/index.php/AAAI/article/view/8856,,
126. Managing Change in Graph-Structured Data Using Description Logics,,,https://ojs.aaai.org/index.php/AAAI/article/view/8857,,
127. Abduction Framework for Repairing Incomplete EL Ontologies- Complexity Results and Algorithms,,,https://ojs.aaai.org/index.php/AAAI/article/view/8858,,
128. A Parameterized Complexity Analysis of Generalized CP-Nets,,,https://ojs.aaai.org/index.php/AAAI/article/view/8859,,
129. Computing General First-Order Parallel and Prioritized Circumscription,,,https://ojs.aaai.org/index.php/AAAI/article/view/8860,,
130. Local-to-Global Consistency Implies Tractability of Abduction,,,https://ojs.aaai.org/index.php/AAAI/article/view/8861,,
131. The Complexity of Reasoning with FODD and GFODD,,,https://ojs.aaai.org/index.php/AAAI/article/view/8862,,
132. The Computational Complexity of Structure-Based Causality,,,https://ojs.aaai.org/index.php/AAAI/article/view/8863,,
133. Elementary Loops Revisited,,,https://ojs.aaai.org/index.php/AAAI/article/view/8864,,
134. PREGO- An Action Language for Belief-Based Cognitive Robotics in Continuous Domains,,,https://ojs.aaai.org/index.php/AAAI/article/view/8865,,
135. Pathway Specification and Comparative Queries- A High Level Language with Petri Net Semantics,,,https://ojs.aaai.org/index.php/AAAI/article/view/8866,,
136. Capturing Relational Schemas and Functional Dependencies in RDFS,,,https://ojs.aaai.org/index.php/AAAI/article/view/8867,,
137. Contraction and Revision over DL-Lite TBoxes,,,https://ojs.aaai.org/index.php/AAAI/article/view/8868,,
138. The Most Uncreative Examinee- A First Step toward Wide Coverage Natural Language Math Problem Solving,,,https://ojs.aaai.org/index.php/AAAI/article/view/8869,,
139. Knowledge Graph Embedding by Translating on Hyperplanes,,,https://ojs.aaai.org/index.php/AAAI/article/view/8870,,
140. Data Quality in Ontology-based Data Access- The Case of Consistency,,,https://ojs.aaai.org/index.php/AAAI/article/view/8871,,
141. Reasoning on LTL on Finite Traces- Insensitivity to Infiniteness,,,https://ojs.aaai.org/index.php/AAAI/article/view/8872,,
142. Using Model-Based Diagnosis to Improve Software Testing,,,https://ojs.aaai.org/index.php/AAAI/article/view/8873,,
143. Exploiting Support Sets for Answer Set Programs with External Evaluations,,,https://ojs.aaai.org/index.php/AAAI/article/view/8874,,
144. Exploring the Boundaries of Decidable Verification of Non-Terminating Golog Programs,,,https://ojs.aaai.org/index.php/AAAI/article/view/8875,,
145. Qualitative Reasoning with Modelica Models,,,https://ojs.aaai.org/index.php/AAAI/article/view/8876,,
146. Congestion Games for V2G-Enabled EV Charging,,,https://ojs.aaai.org/index.php/AAAI/article/view/8877,,
147. Solving Zero-Sum Security Games in Discretized Spatio-Temporal Domains,,,https://ojs.aaai.org/index.php/AAAI/article/view/8878,,
148. Regret-Based Multi-Agent Coordination with Uncertain Task Rewards,,,https://ojs.aaai.org/index.php/AAAI/article/view/8879,,
149. Give a Hard Problem to a Diverse Team- Exploring Large Action Spaces,,,https://ojs.aaai.org/index.php/AAAI/article/view/8880,,
150. Prices Matter for the Parameterized Complexity of Shift Bribery,,,https://ojs.aaai.org/index.php/AAAI/article/view/8881,,
151. Scalable Complex Contract Negotiation with Structured Search and Agenda Management,,,https://ojs.aaai.org/index.php/AAAI/article/view/8882,,
152. Internally Stable Matchings and Exchanges,,,https://ojs.aaai.org/index.php/AAAI/article/view/8883,,
153. The Computational Rise and Fall of Fairness,,,https://ojs.aaai.org/index.php/AAAI/article/view/8884,,
154. Multi-Organ Exchange- The Whole Is Greater than the Sum of its Parts,,,https://ojs.aaai.org/index.php/AAAI/article/view/8885,,
155. Decentralized Multi-Agent Reinforcement Learning in Average-Reward Dynamic DCOPs,,,https://ojs.aaai.org/index.php/AAAI/article/view/8886,,
156. A Game-Theoretic Analysis of Catalog Optimization,,,https://ojs.aaai.org/index.php/AAAI/article/view/8887,,
157. On Computing Optimal Strategies in Open List Proportional Representation- The Two Parties Case,,,https://ojs.aaai.org/index.php/AAAI/article/view/8888,,
158. Dynamic Multi-Agent Task Allocation with Spatial and Temporal Constraints,,,https://ojs.aaai.org/index.php/AAAI/article/view/8889,,
159. Theory of Cooperation in Complex Social Networks,,,https://ojs.aaai.org/index.php/AAAI/article/view/8890,,
160. Online (Budgeted) Social Choice,,,https://ojs.aaai.org/index.php/AAAI/article/view/8891,,
161. Multiagent Metareasoning through Organizational Design,,,https://ojs.aaai.org/index.php/AAAI/article/view/8892,,
162. Robust Winners and Winner Determination Policies under Candidate Uncertainty,,,https://ojs.aaai.org/index.php/AAAI/article/view/8893,,
163. Symbolic Model Checking Epistemic Strategy Logic,,,https://ojs.aaai.org/index.php/AAAI/article/view/8894,,
164. R2- An Efficient MCMC Sampler for Probabilistic Programs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9060,,
165. Tightening Bounds for Bayesian Network Structure Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/9061,,
166. Lifting Relational MAP-LPs Using Cluster Signatures,,,https://ojs.aaai.org/index.php/AAAI/article/view/9062,,
167. Tree-Based On-Line Reinforcement Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/9063,,
168. Finding the k-best Equivalence Classes of Bayesian Network Structures for Model Averaging,,,https://ojs.aaai.org/index.php/AAAI/article/view/9064,,
169. Testable Implications of Linear Structural Equation Models,,,https://ojs.aaai.org/index.php/AAAI/article/view/9065,,
170. State Aggregation in Monte Carlo Tree Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/9066,,
171. Explanation-Based Approximate Weighted Model Counting for Probabilistic Logics,,,https://ojs.aaai.org/index.php/AAAI/article/view/9067,,
172. Approximate Lifting Techniques for Belief Propagation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9068,,
173. Decentralized Stochastic Planning with Anonymity in Interactions,,,https://ojs.aaai.org/index.php/AAAI/article/view/9069,,
174. Point-Based POMDP Solving with Factored Value Function Approximation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9070,,
175. An Adversarial Interpretation of Information-Theoretic Bounded Rationality,,,https://ojs.aaai.org/index.php/AAAI/article/view/9071,,
176. Relational One-Class Classification- A Non-Parametric Approach,,,https://ojs.aaai.org/index.php/AAAI/article/view/9072,,
177. Tractability through Exchangeability- A New Perspective on Efficient Probabilistic Inference,,,https://ojs.aaai.org/index.php/AAAI/article/view/9073,,
178. Recovering from Selection Bias in Causal and Statistical Inference,,,https://ojs.aaai.org/index.php/AAAI/article/view/9074,,
179. Predicting the Hardness of Learning Bayesian Networks,,,https://ojs.aaai.org/index.php/AAAI/article/view/9075,,
180. Schedule-Based Robotic Search for Multiple Residents in a Retirement Home Environment,,,https://ojs.aaai.org/index.php/AAAI/article/view/9050,,
181. Learning from Unscripted Deictic Gesture and Language for Human-Robot Interactions,,,https://ojs.aaai.org/index.php/AAAI/article/view/9051,,
182. Efficient Optimization for Autonomous Robotic Manipulation of Natural Objects,,,https://ojs.aaai.org/index.php/AAAI/article/view/9052,,
183. Minimising Undesired Task Costs in Multi-Robot Task Allocation Problems with In-Schedule Dependencies,,,https://ojs.aaai.org/index.php/AAAI/article/view/9053,,
184. Optimal and Efficient Stochastic Motion Planning in Partially-Known Environments,,,https://ojs.aaai.org/index.php/AAAI/article/view/9054,,
185. Qualitative Planning with Quantitative Constraints for Online Learning of Robotic Behaviours,,,https://ojs.aaai.org/index.php/AAAI/article/view/9055,,
186. A Framework for Task Planning in Heterogeneous Multi Robot Systems Based on Robot Capabilities,,,https://ojs.aaai.org/index.php/AAAI/article/view/9056,,
187. Robust Visual Robot Localization Across Seasons Using Network Flows,,,https://ojs.aaai.org/index.php/AAAI/article/view/9057,,
188. GP-Localize- Persistent Mobile Robot Localization Using Online Sparse Gaussian Process Observation Model,,,https://ojs.aaai.org/index.php/AAAI/article/view/9058,,
189. Generalizing Policy Advice with Gaussian Process Bandits for Dynamic Skill Improvement,,,https://ojs.aaai.org/index.php/AAAI/article/view/9059,,
190. Learning Low-Rank Representations with Classwise Block-Diagonal Structure for Robust Face Recognition,,,https://ojs.aaai.org/index.php/AAAI/article/view/9130,,
191. Similarity-Preserving Binary Signature for Linear Subspaces,,,https://ojs.aaai.org/index.php/AAAI/article/view/9131,,
192. Towards Topological-Transformation Robust Shape Comparison- A Sparse Representation Based Manifold Embedding Approach,,,https://ojs.aaai.org/index.php/AAAI/article/view/9132,,
193. Locality Preserving Hashing,,,https://ojs.aaai.org/index.php/AAAI/article/view/9133,,
194. Uncorrelated Multi-View Discrimination Dictionary Learning for Recognition,,,https://ojs.aaai.org/index.php/AAAI/article/view/9134,,
195. Locality-Constrained Low-Rank Coding for Image Classification,,,https://ojs.aaai.org/index.php/AAAI/article/view/9135,,
196. Latent Domains Modeling for Visual Domain Adaptation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9136,,
197. Exploiting Competition Relationship for Robust Visual Recognition,,,https://ojs.aaai.org/index.php/AAAI/article/view/9137,,
198. Sub-Selective Quantization for Large-Scale Image Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/9138,,
199. Semantic Graph Construction for Weakly-Supervised Image Parsing,,,https://ojs.aaai.org/index.php/AAAI/article/view/9139,,
200. Grounding Acoustic Echoes in Single View Geometry Estimation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9140,,
201. Semantic Segmentation Using Multiple Graphs with Block-Diagonal Constraints,,,https://ojs.aaai.org/index.php/AAAI/article/view/9141,,
202. Deep Salience- Visual Salience Modeling via Deep Belief Propagation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9142,,
203. Learning to Recognize Novel Objects in One Shot through Human-Robot Interactions in Natural Language Dialogues,,,https://ojs.aaai.org/index.php/AAAI/article/view/9143,,
204. Low-Rank Tensor Completion with Spatio-Temporal Consistency,,,https://ojs.aaai.org/index.php/AAAI/article/view/9144,,
205. On Hair Recognition in the Wild by Machine,,,https://ojs.aaai.org/index.php/AAAI/article/view/9145,,
206. Diagram Understanding in Geometry Questions,,,https://ojs.aaai.org/index.php/AAAI/article/view/9146,,
207. Efficient Object Detection via Adaptive Online Selection of Sensor-Array Elements,,,https://ojs.aaai.org/index.php/AAAI/article/view/9147,,
208. A Generalized Genetic Algorithm-Based Solver for Very Large Jigsaw Puzzles of Complex Types,,,https://ojs.aaai.org/index.php/AAAI/article/view/9148,,
209. Converting Instance Checking to Subsumption- A Rethink for Object Queries over Practical Ontologies,,,https://ojs.aaai.org/index.php/AAAI/article/view/9076,,
210. Advice Provision for Choice Selection Processes with Ranked Options,,,https://ojs.aaai.org/index.php/AAAI/article/view/9077,,
211. Computing Preferences Based on Agents Beliefs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9078,,
212. Inferring Causal Directions in Errors-in-Variables Models,,,https://ojs.aaai.org/index.php/AAAI/article/view/9079,,
213. Fast Algorithm for Non-Stationary Gaussian Process Prediction,,,https://ojs.aaai.org/index.php/AAAI/article/view/9080,,
214. Representing Words as Lymphocytes,,,https://ojs.aaai.org/index.php/AAAI/article/view/9081,,
215. LSDH- A Hashing Approach for Large-Scale Link Prediction in Microblogs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9082,,
216. Identifying Domain-Dependent Influential Microblog Users- A Post-Feature Based Approach,,,https://ojs.aaai.org/index.php/AAAI/article/view/9083,,
217. Monte-Carlo Simulation Adjusting,,,https://ojs.aaai.org/index.php/AAAI/article/view/9084,,
218. Content-Structural Relation Inference in Knowledge Base,,,https://ojs.aaai.org/index.php/AAAI/article/view/9085,,
219. Coordination of Multiple Teams of Robots for an Optimal Global Plan,,,https://ojs.aaai.org/index.php/AAAI/article/view/9086,,
220. Data Clustering by Laplacian Regularized L1-Graph,,,https://ojs.aaai.org/index.php/AAAI/article/view/9087,,
221. Partial Satisfaction Planning under Time Uncertainty with Control on When Objectives Can Be Aborted,,,https://ojs.aaai.org/index.php/AAAI/article/view/9088,,
222. RepRev- Mitigating the Negative Effects of Misreported Ratings,,,https://ojs.aaai.org/index.php/AAAI/article/view/9089,,
223. Reputation-Aware Continuous Double Auction,,,https://ojs.aaai.org/index.php/AAAI/article/view/9090,,
224. A Model for Aggregating Contributions of Synergistic Crowdsourcing Workflows,,,https://ojs.aaai.org/index.php/AAAI/article/view/9091,,
225. Semantical Clustering of Morphologically Related Chinese Words,,,https://ojs.aaai.org/index.php/AAAI/article/view/9092,,
226. Uncovering Hidden Structure through Parallel Problem Decomposition,,,https://ojs.aaai.org/index.php/AAAI/article/view/9093,,
227. To Share or Not to Share- The Single Agent in a Team Decision Problem,,,https://ojs.aaai.org/index.php/AAAI/article/view/9094,,
228. Event Recommendation in Event-Based Social Networks,,,https://ojs.aaai.org/index.php/AAAI/article/view/9095,,
229. A Knowledge Representation that Models Memory in Narrative Comprehension,,,https://ojs.aaai.org/index.php/AAAI/article/view/9096,,
230. Crowdsourced Explanations for Humorous Internet Memes,,,https://ojs.aaai.org/index.php/AAAI/article/view/9097,,
231. Online Search Algorithm Configuration,,,https://ojs.aaai.org/index.php/AAAI/article/view/9098,,
