title,keywords,group,link,pdf,abstract
Logic Guided Genetic Algorithms (Student Abstract),"Symbolic Regression, Genetic Algorithms, Constraint Driven Search, Data Augmentation, Data Efficiency",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17873,https://ojs.aaai.org/index.php/AAAI/article/view/17873/17678,Abstract
Responsible Prediction Making of COVID-19 Mortality (Student Abstract),"Responsible Artificial Intelligence, Explainable Artificial Intelligence, COVID-19, Decision Making",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17874,https://ojs.aaai.org/index.php/AAAI/article/view/17874/17679,Abstract
Encoding Temporal and Spatial Vessel Context using Self-Supervised Learning Model (Student Abstract),"Self-supervised Learning, Representation Learning, Maritime Surveillance",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17875,https://ojs.aaai.org/index.php/AAAI/article/view/17875/17680,Abstract
Unsupervised Causal Knowledge Extraction from Text using Natural Language Inference (Student Abstract),"Knowledge Graph Construction, Applications, Information Extraction",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17876,https://ojs.aaai.org/index.php/AAAI/article/view/17876/17681,Abstract
Early Prediction of Children’s Task Completion in a Tablet Tutor using Visual Features (Student Abstract),"Student Disengagement, Intelligent Tutoring Systems, Computer Vision, Deep Learning",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17877,https://ojs.aaai.org/index.php/AAAI/article/view/17877/17682,Abstract
Fair Stable Matchings Under Correlated Preferences (Student Abstract),"Stable Matchings, Fairness, Multiagent Systems",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17878,https://ojs.aaai.org/index.php/AAAI/article/view/17878/17683,Abstract
BOSS- A Bi-directional Search Technique for Optimal Coalition Structure Generation with Minimal Overlapping (Student Abstract),"Multiagent Systems, Optimization, Game Theory, Coalition Structure Generation, Coalition Formation",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17879,https://ojs.aaai.org/index.php/AAAI/article/view/17879/17684,Abstract
NEAP-F- Network Epoch Accuracy Prediction Framework (Student Abstract),"Deep Learning, Performance Prediction, Neural Architecture Search, Network Architecture, Accuracy, Image Datasets, Skip Connections",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17880,https://ojs.aaai.org/index.php/AAAI/article/view/17880/17685,Abstract
"Robotic Manipulation with Reinforcement Learning, State Representation Learning, and Imitation Learning (Student Abstract)","Robotic Manipulation, Reinforcement Learning, State Representation Learning, Imitation Learning",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17881,https://ojs.aaai.org/index.php/AAAI/article/view/17881/17686,Abstract
Multi-modal User Intent Classification Under the Scenario of Smart Factory (Student Abstract),"Dialog System, Multi-modal, User Intent Classification, Human-agent Interaction",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17882,https://ojs.aaai.org/index.php/AAAI/article/view/17882/17687,Abstract
Passive learning of Timed Automata from logs (Student Abstract),"Timed Automata, Automata Learning, Log Analysis",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17883,https://ojs.aaai.org/index.php/AAAI/article/view/17883/17688,Abstract
Reducing Neural Network Parameter Initialization Into an SMT Problem (Student Abstract),"Deep Neural Networks, Deep Learning, SMT Solver, Initialization",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17884,https://ojs.aaai.org/index.php/AAAI/article/view/17884/17689,Abstract
Incorporating Curiosity into Personalized Ranking for Collaborative Filtering (Student Abstract),"Recommender System, Social Network, Curiosity Psychology",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17885,https://ojs.aaai.org/index.php/AAAI/article/view/17885/17690,Abstract
Demonstrating the Equivalence of List Based and Aggregate Metrics to Measure the Diversity of Recommendations (Student Abstract),"Recommender Systems, Beyond Accuracy, Diversity, Evaluation Metric, Herfindahl Index, Hamming Diversity, Mean Inter-List Diversity",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17886,https://ojs.aaai.org/index.php/AAAI/article/view/17886/17691,Abstract
Improving Aerial Instance Segmentation in the Dark with Self-Supervised Low Light Enhancement (Student Abstract),"Instance Segmentation, Visibility Enhancement, Low Light, Deep Learning, Generative Networks",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17887,https://ojs.aaai.org/index.php/AAAI/article/view/17887/17692,Abstract
Detecting Lexical Semantic Change across Corpora with Smooth Manifolds (Student Abstract),"Riemannian Geometry, Smooth Manifolds, Matrix Manifolds, Manifold Optimization, Diachronic Embeddings, Lexical Semantic Change",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17888,https://ojs.aaai.org/index.php/AAAI/article/view/17888/17693,Abstract
Evaluating Meta-Reinforcement Learning through a HVAC Control Benchmark (Student Abstract),"Reinforcement Learning, Meta Reinforcement Learning, Benchmarks, Energy, Heating Ventilation And Airconditioning Control, Energy Markets",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17889,https://ojs.aaai.org/index.php/AAAI/article/view/17889/17694,Abstract
RGB-D Scene Recognition based on Object-Scene Relation (Student Abstract),"RGB-D Scene Recognition, Semantic Domain, Appearance Domain",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17890,https://ojs.aaai.org/index.php/AAAI/article/view/17890/17695,Abstract
Global Fusion Attention for Vision and Language Understanding (Student Abstract),"Vision And Language Understanding, Attention Mechanism, Multimodal",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17891,https://ojs.aaai.org/index.php/AAAI/article/view/17891/17696,Abstract
Text Embedding Bank for Detailed Image Paragraph Captioning,"Machine Learning, Image Captioning, Natural Language Processing",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17892,https://ojs.aaai.org/index.php/AAAI/article/view/17892/17697,Abstract
Reinforcement Based Learning on Classification Task Yields Better Generalization and Adversarial Accuracy (Student Abstract),"Adversarial Learning & Robustness, Robust Optimization, Adversarial Examples, Image Classification, Reinforcement Learning",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17893,https://ojs.aaai.org/index.php/AAAI/article/view/17893/17698,Abstract
"Pedestrians Intention Recognition, Fusion of Handcrafted Features in a Deep Learning Approach","Intention Recognition, Deep Learning, Feature Fusion, Computer Vision, ADAS, Autonomous Vehicles",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17894,https://ojs.aaai.org/index.php/AAAI/article/view/17894/17699,Abstract
EC-GAN- Low-Sample Classification using Semi-Supervised Algorithms and GANs (Student Abstract),"GANs, Semi-supervised Algorithms, Image Classification, Generative Models, Adversarial Training",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17895,https://ojs.aaai.org/index.php/AAAI/article/view/17895/17700,Abstract
Comparing Symbolic Models of Language via Bayesian Inference (Student Abstract),"Computational Cognitive Modeling, Computational Linguistics, Bayesian Inference, Knowledge Representation, Probabilistic Reasoning, Statistical Learning",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17896,https://ojs.aaai.org/index.php/AAAI/article/view/17896/17701,Abstract
Dethroning Aristocracy in Graphs via Adversarial Perturbations (Student Abstract),"Graph Representation Learning, Adversarial Attacks And Robustness, Representation Learning",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17897,https://ojs.aaai.org/index.php/AAAI/article/view/17897/17702,Abstract
HetSAGE- Heterogenous Graph Neural Network for Relational Learning (Student Abstract),"Neuro-symbolic, Graph Neural Network, Inductive Logic Programming, Inductive Learning, Knowledge Graphs, Relational Learning, Heterogeneous Graphs",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17898,https://ojs.aaai.org/index.php/AAAI/article/view/17898/17703,Abstract
Rotation-Invariant Gait Identification with Quaternion Convolutional Neural Networks (Student Abstract),"Equivariant ML, Robustness ML, Gait Biometrics, On-device ML",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17899,https://ojs.aaai.org/index.php/AAAI/article/view/17899/17704,Abstract
Gradient-Based Localization and Spatial Attention for Confidence Measure in Fine-Grained Recognition using Deep Neural Networks,"Fine-Grained Recognition, Deep Learning, Wildlife, Classification",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17900,https://ojs.aaai.org/index.php/AAAI/article/view/17900/17705,Abstract
Compilation Complexity of Multi-Winner Voting Rules (Student Abstract),"Social Choice, Voting Rules, Multiwinner, Compilation Complexity",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17901,https://ojs.aaai.org/index.php/AAAI/article/view/17901/17706,Abstract
A Deep Learning Framework for Improving Lameness Identification in Dairy Cattle,"Classification, Data Augmentation, Dairy Cattle, Lamness",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17902,https://ojs.aaai.org/index.php/AAAI/article/view/17902/17707,Abstract
An Unfair Affinity Toward Fairness- Characterizing 70 Years of Social Biases in BHollywood (Student Abstract),"Bias, Language Model, Natural Language Processing, Sexism, Bollywood",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17903,https://ojs.aaai.org/index.php/AAAI/article/view/17903/17708,Abstract
Leveraging on Deep Reinforcement Learning for Autonomous Safe Decision-Making in Highway On-ramp Merging (Student Abstract),"Deep Reinforcement Learning, Autonomous Driving, Highway On-ramp Merging, Drivers’ Intentions Prediction",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17904,https://ojs.aaai.org/index.php/AAAI/article/view/17904/17709,Abstract
Robustness to Missing Features using Hierarchical Clustering with Split Neural Networks (Student Abstract),"Missing Features, Hierarchical Clustering, Neural Networks",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17905,https://ojs.aaai.org/index.php/AAAI/article/view/17905/17710,Abstract
Is Active Learning Always Beneficial- (Student Abstract),"Active Learning, Curriculum Learning, Curiosity-driven Learning, Deep Learning, Category Recognition",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17906,https://ojs.aaai.org/index.php/AAAI/article/view/17906/17711,Abstract
Domain Generalisation with Domain Augmented Supervised Contrastive Learning (Student Abstract),"Domain Generalisation, Data Augmentation, Non-i.i.d Setting",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17907,https://ojs.aaai.org/index.php/AAAI/article/view/17907/17712,Abstract
A Nested Named Entity Recognition Model Based on Multi-agent Communication Mechanism (Student Abstract),"Information Extraction, Multiagent Systems, Knowledge Discovery",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17908,https://ojs.aaai.org/index.php/AAAI/article/view/17908/17713,Abstract
Melodic Phrase Attention Network for Symbolic Data-based Music Genre Classification (Student Abstract),"Music Genre Classification, Music Information Retrieval, Deep Learning",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17909,https://ojs.aaai.org/index.php/AAAI/article/view/17909/17714,Abstract
Towards Sample Efficient Agents through Algorithmic Alignment (Student Abstract),"Sample Efficiency, Reinforcement Learning, Algorithmic Alignment, Graph Network, Value Iteration",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17910,https://ojs.aaai.org/index.php/AAAI/article/view/17910/17715,Abstract
Information Block Detection in Infographic Based on Spatial Proximity and Structural Similarity (Student Abstract),"Infographic Understanding, Information Block Detection, Gestalt Organization Principle",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17911,https://ojs.aaai.org/index.php/AAAI/article/view/17911/17716,Abstract
A Quantum-inspired Complex-valued Representation for Encoding Sentiment Information (Student Abstract),"Word Embedding, Sentiment Analysis, Quantum Theory",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17912,https://ojs.aaai.org/index.php/AAAI/article/view/17912/17717,Abstract
An Attention Based Multi-view Model for Sarcasm Cause Detection (Student Abstract),"Sarcasm Cause Detection, Attention Mechanism, Multi-view Manner",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17913,https://ojs.aaai.org/index.php/AAAI/article/view/17913/17718,Abstract
Semi-Discrete Social Recommendation (Student Abstract),"Social Recommendation, Matrix Factorization, Network Embedding, Learning To Hash",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17914,https://ojs.aaai.org/index.php/AAAI/article/view/17914/17719,Abstract
Generating Adversarial yet Inconspicuous Patches with a Single Image (Student Abstract),"Adversarial Example, Adversarial Attack, GAN, Deep Learning, Machine Learning",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17915,https://ojs.aaai.org/index.php/AAAI/article/view/17915/17720,Abstract
A Context Aware Approach for Generating Natural Language Attacks,"Adversarial Attacks, Adversarial Attacks And Robustness, NLP Applications, Natural Language Processing",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17916,https://ojs.aaai.org/index.php/AAAI/article/view/17916/17721,Abstract
RL Generalization in a Theory of Mind Game Through a Sleep Metaphor (Student Abstract),"Reinforcement Learning, Game Playing, Generalization, Theory Of Mind",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17917,https://ojs.aaai.org/index.php/AAAI/article/view/17917/17722,Abstract
Improving the Performance-Compatibility Tradeoff with Personalized Objective Functions (Student Abstract),"Human Computer Interaction, Machine Learning, Sample Reweighting",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17918,https://ojs.aaai.org/index.php/AAAI/article/view/17918/17723,Abstract
Detection of Digital Manipulation in Facial Images (Student Abstract),"Deepfake Detection, Bias, Media Forensics, 3D ConvNets, Motion Magnification, Computer Vision, Face Recognition",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17919,https://ojs.aaai.org/index.php/AAAI/article/view/17919/17724,Abstract
Source Separation and Depthwise Separable Convolutions for Computer Audition (Student Abstract),"Computer Audition, Music Information Retrieval, Deep Learning, Signal Processing, Representation Learning",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17920,https://ojs.aaai.org/index.php/AAAI/article/view/17920/17725,Abstract
Toward Determining NFA Equivalence via QBFs (Student Abstract),"SAT, QBF, QSAT, Automata",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17921,https://ojs.aaai.org/index.php/AAAI/article/view/17921/17726,Abstract
Two-Sided Fairness in Non-Personalised Recommendations (Student Abstract),"Fairness, Recommender Systems, Social Choice Theory, Bias",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17922,https://ojs.aaai.org/index.php/AAAI/article/view/17922/17727,Abstract
Shallow-UWnet- Compressed Model for Underwater Image Enhancement (Student Abstract),"Model Compression And Acceleration, Underwater Image Enhancement, Low-light Image Enhancement, Convolutional Neural Network",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17923,https://ojs.aaai.org/index.php/AAAI/article/view/17923/17728,Abstract
Improving Label Noise Robustness with Data Augmentation and Semi-Supervised Learning (Student Abstract),"Learning With Noisy Labels, Label Noise Robustness, Data Augmentation, Semi-Supervised Learning, Image Classification",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17924,https://ojs.aaai.org/index.php/AAAI/article/view/17924/17729,Abstract
Deep Reinforcement Learning for a Dictionary Based Compression Schema (Student Abstract),"Compression, Reinforcement Learning, Lempel–Ziv–Welch Algorithm",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17925,https://ojs.aaai.org/index.php/AAAI/article/view/17925/17730,Abstract
A Method for Taxonomy-Aware Embeddings Evaluation (Student Abstract),"Embedding-evaluation, Word Embeddings, Semantic Web",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17926,https://ojs.aaai.org/index.php/AAAI/article/view/17926/17731,Abstract
Solving JumpIN’ Using Zero-Dependency Reinforcement Learning (Student Abstract),"Reinforcement Learning, Single-player Game, Q-learning, JumpIN'",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17927,https://ojs.aaai.org/index.php/AAAI/article/view/17927/17732,Abstract
Preventing Overfitting via Sample Reweighting for Recommender System Incremental Update (Student Abstract),"Recommender System, Incremental Update, Sample Reweighting",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17928,https://ojs.aaai.org/index.php/AAAI/article/view/17928/17733,Abstract
An Entity-Aware Adversarial Domain Adaptation Network for Cross-Domain Named Entity Recognition (Student Abstract),"Named Entity Recognition, Domain Adaptation, Cross Domain, Adversarial Training, Entity-aware Attention",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17929,https://ojs.aaai.org/index.php/AAAI/article/view/17929/17734,Abstract
Task Uncertainty Loss Reduce Negative Transfer in Asymmetric Multi-task Feature Learning (Student Abstract),"Negative Transfer, Multi-task Learning, Computational Biology, Pharmacogenomics, Cancer Genomics, Asymmetric Multi-task Learning",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17930,https://ojs.aaai.org/index.php/AAAI/article/view/17930/17735,Abstract
Successive Halving Top-k Operator,"Top-k, Differentiable Optimization, Approximation Algorithm, Neural Networks, Subset Sampling, Network Architecture",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17931,https://ojs.aaai.org/index.php/AAAI/article/view/17931/17736,Abstract
Context-Enhanced Entity and Relation Embedding for Knowledge Graph Completion (Student Abstract),"Knowledge Graph Completion, Knowledge Graph Embedding, Relation Predicion",Student Papers and Demonstrations: AAAI Student Abstract and Poster Program,https://ojs.aaai.org/index.php/AAAI/article/view/17932,https://ojs.aaai.org/index.php/AAAI/article/view/17932/17737,Abstract
