title,keywords,group,link,pdf,abstract
54. Sampling Representative Users from Large Social Networks,,,https://ojs.aaai.org/index.php/AAAI/article/view/9202,,
55. DynaDiffuse- A Dynamic Diffusion Model for Continuous Time Constrained Influence Maximization,,,https://ojs.aaai.org/index.php/AAAI/article/view/9203,,
56. Predicting the Demographics of Twitter Users from Website Traffic Data,,,https://ojs.aaai.org/index.php/AAAI/article/view/9204,,
57. Using Matched Samples to Estimate the Effects of Exercise on Mental Health via Twitter,,,https://ojs.aaai.org/index.php/AAAI/article/view/9205,,
58. Uniform Interpolation and Forgetting for ALC Ontologies with ABoxes,,,https://ojs.aaai.org/index.php/AAAI/article/view/9206,,
59. Incorporating Assortativity and Degree Dependence into Scalable Network Models,,,https://ojs.aaai.org/index.php/AAAI/article/view/9207,,
60. R1SVM- A Randomised Nonlinear Approach to Large-Scale Anomaly Detection,,,https://ojs.aaai.org/index.php/AAAI/article/view/9208,,
"61. A Multivariate Timeseries Modeling Approach to Severity of Illness Assessment and Forecasting in ICU with Sparse, Heterogeneous Clinical Data",,,https://ojs.aaai.org/index.php/AAAI/article/view/9209,,
62. Probabilistic Graphical Models for Boosting Cardinal and Ordinal Peer Grading in MOOCs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9210,,
63. Embedded Unsupervised Feature Selection,,,https://ojs.aaai.org/index.php/AAAI/article/view/9211,,
64. Person Identification Using Anthropometric and Gait Data from Kinect Sensor,,,https://ojs.aaai.org/index.php/AAAI/article/view/9212,,
65. Learning User-Specific Latent Influence and Susceptibility from Information Cascades,,,https://ojs.aaai.org/index.php/AAAI/article/view/9213,,
66. Personalized Tag Recommendation through Nonlinear Tensor Factorization Using Gaussian Kernel,,,https://ojs.aaai.org/index.php/AAAI/article/view/9214,,
67. Efficient Computation of Semivalues for Game-Theoretic Network Centrality,,,https://ojs.aaai.org/index.php/AAAI/article/view/9215,,
68. An Agent-Based Model of the Emergence and Transmission of a Language System for the Expression of Logical Combinations,,,https://ojs.aaai.org/index.php/AAAI/article/view/9216,,
69. Kickback Cuts Backprops Red-Tape- Biologically Plausible Credit Assignment in Neural Networks,,,https://ojs.aaai.org/index.php/AAAI/article/view/9217,,
70. Learning Plausible Inferences from Semantic Web Knowledge by Combining Analogical Generalization with Structured Logistic Regression,,,https://ojs.aaai.org/index.php/AAAI/article/view/9218,,
71. Heuristic Induction of Rate-Based Process Models,,,https://ojs.aaai.org/index.php/AAAI/article/view/9219,,
72. An Association Network for Computing Semantic Relatedness,,,https://ojs.aaai.org/index.php/AAAI/article/view/9220,,
73. An Entorhinal-Hippocampal Model for Simultaneous Cognitive Map Building,,,https://ojs.aaai.org/index.php/AAAI/article/view/9221,,
74. Bayesian Affect Control Theory of Self,,,https://ojs.aaai.org/index.php/AAAI/article/view/9222,,
75. Automatic Ellipsis Resolution- Recovering Covert Information from Text,,,https://ojs.aaai.org/index.php/AAAI/article/view/9223,,
76. Spontaneous Retrieval from Long-Term Memory for a Cognitive Architecture,,,https://ojs.aaai.org/index.php/AAAI/article/view/9224,,
77. Automated Construction of Visual-Linguistic Knowledge via Concept Learning from Cartoon Videos,,,https://ojs.aaai.org/index.php/AAAI/article/view/9225,,
78. Moral Decision-Making by Analogy- Generalizations versus Exemplars,,,https://ojs.aaai.org/index.php/AAAI/article/view/9226,,
79. Ontology-Based Information Extraction with a Cognitive Agent,,,https://ojs.aaai.org/index.php/AAAI/article/view/9227,,
80. Extending Analogical Generalization with Near-Misses,,,https://ojs.aaai.org/index.php/AAAI/article/view/9228,,
81. Inference Graphs- Combining Natural Deduction and Subsumption Inference in a Concurrent Reasoner,,,https://ojs.aaai.org/index.php/AAAI/article/view/9229,,
82. AffectiveSpace 2- Enabling Affective Intuition for Concept-Level Sentiment Analysis,,,https://ojs.aaai.org/index.php/AAAI/article/view/9230,,
83. Dialogue Understanding in a Logic of Action and Belief,,,https://ojs.aaai.org/index.php/AAAI/article/view/9231,,
84. Automatic Generation of Alternative Starting Positions for Simple Traditional Board Games,,,https://ojs.aaai.org/index.php/AAAI/article/view/9287,,
85. Continuity Editing for 3D Animation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9288,,
86. A Faster Core Constraint Generation Algorithm for Combinatorial Auctions,,,https://ojs.aaai.org/index.php/AAAI/article/view/9289,,
87. Exploring Information Asymmetry in Two-Stage Security Games,,,https://ojs.aaai.org/index.php/AAAI/article/view/9290,,
88. Congestion Games with Distance-Based Strict Uncertainty,,,https://ojs.aaai.org/index.php/AAAI/article/view/9291,,
89. Voting Rules As Error-Correcting Codes,,,https://ojs.aaai.org/index.php/AAAI/article/view/9292,,
90. Assessing the Robustness of Cremer-McLean with Automated Mechanism Design,,,https://ojs.aaai.org/index.php/AAAI/article/view/9293,,
91. Conventional Machine Learning for Social Choice,,,https://ojs.aaai.org/index.php/AAAI/article/view/9294,,
92. Optimal Machine Strategies to Commit to in Two-Person Repeated Games,,,https://ojs.aaai.org/index.php/AAAI/article/view/9295,,
93. Stable Invitations,,,https://ojs.aaai.org/index.php/AAAI/article/view/9296,,
94. Facility Location with Double-Peaked Preferences,,,https://ojs.aaai.org/index.php/AAAI/article/view/9297,,
95. A Mechanism Design Approach to Measure Awareness,,,https://ojs.aaai.org/index.php/AAAI/article/view/9298,,
96. A Stackelberg Game Approach for Incentivizing Participation in Online Educational Forums with Heterogeneous Student Population,,,https://ojs.aaai.org/index.php/AAAI/article/view/9299,,
97. Cooperative Game Solution Concepts that Maximize Stability under Noise,,,https://ojs.aaai.org/index.php/AAAI/article/view/9300,,
98. Learning Valuation Distributions from Partial Observation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9301,,
99. Computing Nash Equilibrium in Interdependent Defense Games,,,https://ojs.aaai.org/index.php/AAAI/article/view/9302,,
100. The Pricing War Continues- On Competitive Multi-Item Pricing,,,https://ojs.aaai.org/index.php/AAAI/article/view/9303,,
101. Sequence-Form Algorithm for Computing Stackelberg Equilibria in Extensive-Form Games,,,https://ojs.aaai.org/index.php/AAAI/article/view/9304,,
102. Hedonic Coalition Formation in Networks,,,https://ojs.aaai.org/index.php/AAAI/article/view/9305,,
103. A Graphical Representation for Games in Partition Function Form,,,https://ojs.aaai.org/index.php/AAAI/article/view/9306,,
104. Truthful Mechanisms without Money for Non-Utilitarian Heterogeneous Facility Location,,,https://ojs.aaai.org/index.php/AAAI/article/view/9307,,
105. Approximating Optimal Social Choice under Metric Preferences,,,https://ojs.aaai.org/index.php/AAAI/article/view/9308,,
106. Envy-Free Cake-Cutting in Two Dimensions,,,https://ojs.aaai.org/index.php/AAAI/article/view/9309,,
107. Do Capacity Constraints Constrain Coalitions-,,,https://ojs.aaai.org/index.php/AAAI/article/view/9310,,
108. Incentives for Subjective Evaluations with Private Beliefs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9311,,
109. On a Competitive Secretary Problem,,,https://ojs.aaai.org/index.php/AAAI/article/view/9312,,
110. Price Evolution in a Continuous Double Auction Prediction Market With a Scoring-Rule Based Market Maker,,,https://ojs.aaai.org/index.php/AAAI/article/view/9313,,
111. A Unifying Hierarchy of Valuations with Complements and Substitutes,,,https://ojs.aaai.org/index.php/AAAI/article/view/9314,,
112. Elicitation for Aggregation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9315,,
113. Fair Information Sharing for Treasure Hunting,,,https://ojs.aaai.org/index.php/AAAI/article/view/9316,,
114. Audit Games with Multiple Defender Resources,,,https://ojs.aaai.org/index.php/AAAI/article/view/9317,,
115. A Complexity Approach for Core-Selecting Exchange with Multiple Indivisible Goods under Lexicographic Preferences,,,https://ojs.aaai.org/index.php/AAAI/article/view/9318,,
116. Combining Compact Representation and Incremental Generation in Large Games with Sequential Strategies,,,https://ojs.aaai.org/index.php/AAAI/article/view/9319,,
117. Controlled School Choice with Soft Bounds and Overlapping Types,,,https://ojs.aaai.org/index.php/AAAI/article/view/9320,,
118. The Complexity of Recognizing Incomplete Single-Crossing Preferences,,,https://ojs.aaai.org/index.php/AAAI/article/view/9321,,
119. Strategy-Proof and Efficient Kidney Exchange Using a Credit Mechanism,,,https://ojs.aaai.org/index.php/AAAI/article/view/9322,,
120. Security Games with Protection Externalities,,,https://ojs.aaai.org/index.php/AAAI/article/view/9323,,
121. Justified Representation in Approval-Based Committee Voting,,,https://ojs.aaai.org/index.php/AAAI/article/view/9324,,
122. Balanced Trade Reduction for Dual-Role Exchange Markets,,,https://ojs.aaai.org/index.php/AAAI/article/view/9325,,
123. Mechanism Design for Team Formation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9326,,
124. Optimal Personalized Filtering Against Spear-Phishing Attacks,,,https://ojs.aaai.org/index.php/AAAI/article/view/9327,,
125. Analysis of Equilibria in Iterative Voting Schemes,,,https://ojs.aaai.org/index.php/AAAI/article/view/9328,,
126. Matching with Dynamic Ordinal Preferences,,,https://ojs.aaai.org/index.php/AAAI/article/view/9329,,
127. Strategic Voting and Strategic Candidacy,,,https://ojs.aaai.org/index.php/AAAI/article/view/9330,,
128. On the Convergence of Iterative Voting- How Restrictive Should Restricted Dynamics Be-,,,https://ojs.aaai.org/index.php/AAAI/article/view/9331,,
129. Online Learning and Profit Maximization from Revealed Preferences,,,https://ojs.aaai.org/index.php/AAAI/article/view/9332,,
130. Recursive Best-First Search with Bounded Overhead,,,https://ojs.aaai.org/index.php/AAAI/article/view/9352,,
131. Optimal Column Subset Selection by A-Star Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/9353,,
132. Initializing Bayesian Hyperparameter Optimization via Meta-Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/9354,,
133. Reusing Previously Found A- Paths for Fast Goal-Directed Navigation in Dynamic Terrain,,,https://ojs.aaai.org/index.php/AAAI/article/view/9355,,
134. A Theoretical Analysis of Optimization by Gaussian Continuation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9356,,
135. Two Weighting Local Search for Minimum Vertex Cover,,,https://ojs.aaai.org/index.php/AAAI/article/view/9357,,
136. Lagrangian Decomposition Algorithm for Allocating Marketing Channels,,,https://ojs.aaai.org/index.php/AAAI/article/view/9358,,
137. On Unconstrained Quasi-Submodular Function Optimization,,,https://ojs.aaai.org/index.php/AAAI/article/view/9359,,
138. Solving Hard Stable Matching Problems via Local Search and Cooperative Parallelization,,,https://ojs.aaai.org/index.php/AAAI/article/view/9360,,
139. Improved Local Search for Binary Matrix Factorization,,,https://ojs.aaai.org/index.php/AAAI/article/view/9361,,
140. Incremental Weight Elicitation for Multiobjective State Space Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/9362,,
141. TDS+- Improving Temperature Discovery Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/9363,,
142. Value-Directed Compression of Large-Scale Assignment Problems,,,https://ojs.aaai.org/index.php/AAAI/article/view/9364,,
143. Solving Distributed Constraint Optimization Problems Using Logic Programming,,,https://ojs.aaai.org/index.php/AAAI/article/view/9365,,
144. Exploiting Variable Associations to Configure Efficient Local Search in Large-Scale Set Partitioning Problems,,,https://ojs.aaai.org/index.php/AAAI/article/view/9366,,
145. Massively Parallel A- Search on a GPU,,,https://ojs.aaai.org/index.php/AAAI/article/view/9367,,
146. Complexity Results for Compressing Optimal Paths,,,https://ojs.aaai.org/index.php/AAAI/article/view/9368,,
147. Resilient Upgrade of Electrical Distribution Grids,,,https://ojs.aaai.org/index.php/AAAI/article/view/9369,,
148. Convergent Plans for Large-Scale Evacuations,,,https://ojs.aaai.org/index.php/AAAI/article/view/9370,,
149. Pruning Game Tree by Rollouts,,,https://ojs.aaai.org/index.php/AAAI/article/view/9371,,
150. Stochastic Local Search for Satisfiability Modulo Theories,,,https://ojs.aaai.org/index.php/AAAI/article/view/9372,,
151. BDD-Constrained Search- A Unified Approach to Constrained Shortest Path Problems,,,https://ojs.aaai.org/index.php/AAAI/article/view/9373,,
152. Limitations of Front-To-End Bidirectional Heuristic Search,,,https://ojs.aaai.org/index.php/AAAI/article/view/9374,,
153. Efficient Benchmarking of Hyperparameter Optimizers via Surrogates,,,https://ojs.aaai.org/index.php/AAAI/article/view/9375,,
154. Providing Arguments in Discussions Based on the Prediction of Human Argumentative Behavior,,,https://ojs.aaai.org/index.php/AAAI/article/view/9333,,
155. Predicting Emotion Perception Across Domains- A Study of Singing and Speaking,,,https://ojs.aaai.org/index.php/AAAI/article/view/9334,,
156. When Suboptimal Rules,,,https://ojs.aaai.org/index.php/AAAI/article/view/9335,,
157. On the Impossibility of Convex Inference in Human Computation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9336,,
158. Efficient Task Sub-Delegation for Crowdsourcing,,,https://ojs.aaai.org/index.php/AAAI/article/view/9337,,
159. Crowdsourcing Complex Workflows under Budget Constraints,,,https://ojs.aaai.org/index.php/AAAI/article/view/9338,,
160. CrowdWON- A Modelling Language for Crowd Processes based on Workflow Nets,,,https://ojs.aaai.org/index.php/AAAI/article/view/9339,,
"161. Novel Mechanisms for Online Crowdsourcing with Unreliable, Strategic Agents",,,https://ojs.aaai.org/index.php/AAAI/article/view/9340,,
162. Incentive Networks,,,https://ojs.aaai.org/index.php/AAAI/article/view/9341,,
163. Collaboration in Social Problem-Solving- When Diversity Trumps Network Efficiency,,,https://ojs.aaai.org/index.php/AAAI/article/view/9342,,
164. Acquiring Speech Transcriptions Using Mismatched Crowdsourcing,,,https://ojs.aaai.org/index.php/AAAI/article/view/9343,,
165. Answering Conjunctive Queries over EL Knowledge Bases with Transitive and Reflexive Roles,,,https://ojs.aaai.org/index.php/AAAI/article/view/9386,,
166. Belief Revision with General Epistemic States,,,https://ojs.aaai.org/index.php/AAAI/article/view/9387,,
167. Grounded Fixpoints,,,https://ojs.aaai.org/index.php/AAAI/article/view/9388,,
168. Parallelized Hitting Set Computation for Model-Based Diagnosis,,,https://ojs.aaai.org/index.php/AAAI/article/view/9389,,
169. An Abstract View on Modularity in Knowledge Representation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9390,,
170. Structured Embedding via Pairwise Relations and Long-Range Interactions in Knowledge Base,,,https://ojs.aaai.org/index.php/AAAI/article/view/9391,,
171. The Relative Expressiveness of Abstract Argumentation and Logic Programming,,,https://ojs.aaai.org/index.php/AAAI/article/view/9392,,
172. Towards Tractable and Practical ABox Abduction over Inconsistent Description Logic Ontologies,,,https://ojs.aaai.org/index.php/AAAI/article/view/9393,,
173. Interactive Query-Based Debugging of ASP Programs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9394,,
174. Exploiting Parallelism for Hard Problems in Abstract Argumentation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9395,,
175. XPath for DL Ontologies,,,https://ojs.aaai.org/index.php/AAAI/article/view/9396,,
176. On Elementary Loops and Proper Loops for Disjunctive Logic Programs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9397,,
177. asprin- Customizing Answer Set Preferences without a Headache,,,https://ojs.aaai.org/index.php/AAAI/article/view/9398,,
178. Splitting a Logic Program Revisited,,,https://ojs.aaai.org/index.php/AAAI/article/view/9399,,
179. Solving and Explaining Analogy Questions Using Semantic Networks,,,https://ojs.aaai.org/index.php/AAAI/article/view/9400,,
180. Exploring the KD45 Property of a Kripke Model After the Execution of an Action Sequence,,,https://ojs.aaai.org/index.php/AAAI/article/view/9401,,
181. A Syntax-Independent Approach to Forgetting in Disjunctive Logic Programs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9402,,
182. Learning Partial Lexicographic Preference Trees over Combinatorial Domains,,,https://ojs.aaai.org/index.php/AAAI/article/view/9403,,
183. Existential Rule Languages with Finite Chase- Complexity and Expressiveness,,,https://ojs.aaai.org/index.php/AAAI/article/view/9404,,
184. Action Language BC+- Preliminary Report,,,https://ojs.aaai.org/index.php/AAAI/article/view/9405,,
185. Tractable Interval Temporal Propositional and Description Logics,,,https://ojs.aaai.org/index.php/AAAI/article/view/9406,,
186. Projection in the Epistemic Situation Calculus with Belief Conditionals,,,https://ojs.aaai.org/index.php/AAAI/article/view/9407,,
187. LARS- A Logic-Based Framework for Analyzing Reasoning over Streams,,,https://ojs.aaai.org/index.php/AAAI/article/view/9408,,
188. Incremental Update of Datalog Materialisation- the Backward-Forward Algorithm,,,https://ojs.aaai.org/index.php/AAAI/article/view/9409,,
189. Minimizing User Involvement for Accurate Ontology Matching Problems,,,https://ojs.aaai.org/index.php/AAAI/article/view/9410,,
190. Pearls Causality in a Logical Setting,,,https://ojs.aaai.org/index.php/AAAI/article/view/9411,,
191. Partial Meet Revision and Contraction in Logic Programs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9412,,
192. Instance-Driven Ontology Evolution in DL-Lite,,,https://ojs.aaai.org/index.php/AAAI/article/view/9413,,
193. From Classical to Consistent Query Answering under Existential Rules,,,https://ojs.aaai.org/index.php/AAAI/article/view/9414,,
194. Belief Revision Games,,,https://ojs.aaai.org/index.php/AAAI/article/view/9415,,
195. A Logic for Reasoning About Game Strategies,,,https://ojs.aaai.org/index.php/AAAI/article/view/9416,,
196. Logic Programming in Assumption-Based Argumentation Revisited - Semantics and Graphical Representation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9417,,
197. Ontology Module Extraction via Datalog Reasoning,,,https://ojs.aaai.org/index.php/AAAI/article/view/9418,,
198. Knowledge Forgetting in Circumscription- A Preliminary Report,,,https://ojs.aaai.org/index.php/AAAI/article/view/9419,,
199. On Computing Explanations in Argumentation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9420,,
200. A Comparison of Qualitative and Metric Spatial Relation Models for Scene Understanding,,,https://ojs.aaai.org/index.php/AAAI/article/view/9421,,
201. How Many Diagnoses Do We Need-,,,https://ojs.aaai.org/index.php/AAAI/article/view/9422,,
202. On the Role of Canonicity in Knowledge Compilation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9423,,
203. SCRAM- Scalable Collision-avoiding Role Assignment with Minimal-Makespan for Formational Positioning,,,https://ojs.aaai.org/index.php/AAAI/article/view/9424,,
204. Distributed Multiplicative Weights Methods for DCOP,,,https://ojs.aaai.org/index.php/AAAI/article/view/9425,,
205. An Empirical Study on the Practical Impact of Prior Beliefs over Policy Types,,,https://ojs.aaai.org/index.php/AAAI/article/view/9426,,
206. Multi-Agent Pathfinding as a Combinatorial Auction,,,https://ojs.aaai.org/index.php/AAAI/article/view/9427,,
207. Cooperating with Unknown Teammates in Complex Domains- A Robot Soccer Case Study of Ad Hoc Teamwork,,,https://ojs.aaai.org/index.php/AAAI/article/view/9428,,
208. Elections with Few Voters- Candidate Control Can Be Easy,,,https://ojs.aaai.org/index.php/AAAI/article/view/9429,,
209. Multi-Agent Path Finding on Strongly Biconnected Digraphs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9430,,
210. Finding a Collective Set of Items- From Proportional Multirepresentation to Group Recommendation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9431,,
211. Fully Proportional Representation with Approval Ballots- Approximating the MaxCover Problem with Bounded Frequencies in FPT Time,,,https://ojs.aaai.org/index.php/AAAI/article/view/9432,,
212. Distributing Coalition Value Calculations to Coalition Members,,,https://ojs.aaai.org/index.php/AAAI/article/view/9433,,
213. Fast Convention Formation in Dynamic Networks Using Topological Knowledge,,,https://ojs.aaai.org/index.php/AAAI/article/view/9434,,
214. Plurality Voting Under Uncertainty,,,https://ojs.aaai.org/index.php/AAAI/article/view/9435,,
215. Generalization Analysis for Game-Theoretic Machine Learning,,,https://ojs.aaai.org/index.php/AAAI/article/view/9436,,
216. Automated Analysis of Commitment Protocols Using Probabilistic Model Checking,,,https://ojs.aaai.org/index.php/AAAI/article/view/9437,,
217. Verification of Relational Multiagent Systems with Data Types,,,https://ojs.aaai.org/index.php/AAAI/article/view/9438,,
218. Scalable Planning and Learning for Multiagent POMDPs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9439,,
219. Multi-Robot Auctions for Allocation of Tasks with Temporal Constraints,,,https://ojs.aaai.org/index.php/AAAI/article/view/9440,,
220. Cognitive Social Learners- An Architecture for Modeling Normative Behavior,,,https://ojs.aaai.org/index.php/AAAI/article/view/9441,,
221. A Counter Abstraction Technique for the Verification of Robot Swarms,,,https://ojs.aaai.org/index.php/AAAI/article/view/9442,,
222. Cupid- Commitments in Relational Algebra,,,https://ojs.aaai.org/index.php/AAAI/article/view/9443,,
223. Verifying and Synthesising Multi-Agent Systems against One-Goal Strategy Logic Specifications,,,https://ojs.aaai.org/index.php/AAAI/article/view/9444,,
224. Solving Games with Functional Regret Estimation,,,https://ojs.aaai.org/index.php/AAAI/article/view/9445,,
225. Lifting Model Sampling for General Game Playing to Incomplete-Information Models,,,https://ojs.aaai.org/index.php/AAAI/article/view/9675,,
226. Just Count the Satisfied Groundings- Scalable Local-Search and Sampling Based Inference in MLNs,,,https://ojs.aaai.org/index.php/AAAI/article/view/9676,,
227. Representing Aggregators in Relational Probabilistic Models,,,https://ojs.aaai.org/index.php/AAAI/article/view/9677,,
228. Lifted Probabilistic Inference for Asymmetric Graphical Models,,,https://ojs.aaai.org/index.php/AAAI/article/view/9678,,
229. Recovering Causal Effects from Selection Bias,,,https://ojs.aaai.org/index.php/AAAI/article/view/9679,,
