title,keywords,group,link,pdf,abstract
GAN-Based Domain Inference Attack,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26663,https://ojs.aaai.org/index.php/AAAI/article/view/26663/26435,Abstract
Physics Guided Neural Networks for Time-Aware Fairness- An Application in Crop Yield Prediction,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26664,https://ojs.aaai.org/index.php/AAAI/article/view/26664/26436,Abstract
“Nothing Abnormal”- Disambiguating Medical Reports via Contrastive Knowledge Infusion,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26665,https://ojs.aaai.org/index.php/AAAI/article/view/26665/26437,Abstract
MTDiag- An Effective Multi-Task Framework for Automatic Diagnosis,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26666,https://ojs.aaai.org/index.php/AAAI/article/view/26666/26438,Abstract
"Walkability Optimization- Formulations, Algorithms, and a Case Study of Toronto",General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26667,https://ojs.aaai.org/index.php/AAAI/article/view/26667/26439,Abstract
Low Emission Building Control with Zero-Shot Reinforcement Learning,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26668,https://ojs.aaai.org/index.php/AAAI/article/view/26668/26440,Abstract
Spatio-Temporal Graph Neural Point Process for Traffic Congestion Event Prediction,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26669,https://ojs.aaai.org/index.php/AAAI/article/view/26669/26441,Abstract
Taxonomizing and Measuring Representational Harms- A Look at Image Tagging,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26670,https://ojs.aaai.org/index.php/AAAI/article/view/26670/26442,Abstract
Winning the CityLearn Challenge- Adaptive Optimization with Evolutionary Search under Trajectory-Based Guidance,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26671,https://ojs.aaai.org/index.php/AAAI/article/view/26671/26443,Abstract
Robust Planning over Restless Groups- Engagement Interventions for a Large-Scale Maternal Telehealth Program,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26672,https://ojs.aaai.org/index.php/AAAI/article/view/26672/26444,Abstract
Equivariant Message Passing Neural Network for Crystal Material Discovery,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26673,https://ojs.aaai.org/index.php/AAAI/article/view/26673/26445,Abstract
Accurate Fairness- Improving Individual Fairness without Trading Accuracy,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26674,https://ojs.aaai.org/index.php/AAAI/article/view/26674/26446,Abstract
Point-to-Region Co-learning for Poverty Mapping at High Resolution Using Satellite Imagery,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26675,https://ojs.aaai.org/index.php/AAAI/article/view/26675/26447,Abstract
AirFormer- Predicting Nationwide Air Quality in China with Transformers,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26676,https://ojs.aaai.org/index.php/AAAI/article/view/26676/26448,Abstract
SimFair- A Unified Framework for Fairness-Aware Multi-Label Classification,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26677,https://ojs.aaai.org/index.php/AAAI/article/view/26677/26449,Abstract
Human Mobility Modeling during the COVID-19 Pandemic via Deep Graph Diffusion Infomax,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26678,https://ojs.aaai.org/index.php/AAAI/article/view/26678/26450,Abstract
Interpretable Chirality-Aware Graph Neural Network for Quantitative Structure Activity Relationship Modeling in Drug Discovery,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26679,https://ojs.aaai.org/index.php/AAAI/article/view/26679/26451,Abstract
Task-Adaptive Meta-Learning Framework for Advancing Spatial Generalizability,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26680,https://ojs.aaai.org/index.php/AAAI/article/view/26680/26452,Abstract
A Composite Multi-Attention Framework for Intraoperative Hypotension Early Warning,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26681,https://ojs.aaai.org/index.php/AAAI/article/view/26681/26453,Abstract
Bugs in the Data- How ImageNet Misrepresents Biodiversity,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26682,https://ojs.aaai.org/index.php/AAAI/article/view/26682/26454,Abstract
LUCID- Exposing Algorithmic Bias through Inverse Design,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26683,https://ojs.aaai.org/index.php/AAAI/article/view/26683/26455,Abstract
Neighbor Auto-Grouping Graph Neural Networks for Handover Parameter Configuration in Cellular Network,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26684,https://ojs.aaai.org/index.php/AAAI/article/view/26684/26456,Abstract
Help Me Heal- A Reinforced Polite and Empathetic Mental Health and Legal Counseling Dialogue System for Crime Victims,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26685,https://ojs.aaai.org/index.php/AAAI/article/view/26685/26457,Abstract
Carburacy- Summarization Models Tuning and Comparison in Eco-Sustainable Regimes with a Novel Carbon-Aware Accuracy,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26686,https://ojs.aaai.org/index.php/AAAI/article/view/26686/26458,Abstract
Joint Self-Supervised Image-Volume Representation Learning with Intra-inter Contrastive Clustering,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26687,https://ojs.aaai.org/index.php/AAAI/article/view/26687/26459,Abstract
For the Underrepresented in Gender Bias Research- Chinese Name Gender Prediction with Heterogeneous Graph Attention Network,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26688,https://ojs.aaai.org/index.php/AAAI/article/view/26688/26460,Abstract
FakeSV- A Multimodal Benchmark with Rich Social Context for Fake News Detection on Short Video Platforms,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26689,https://ojs.aaai.org/index.php/AAAI/article/view/26689/26461,Abstract
EINNs- Epidemiologically-Informed Neural Networks,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26690,https://ojs.aaai.org/index.php/AAAI/article/view/26690/26462,Abstract
Counterfactual Fairness Is Basically Demographic Parity,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26691,https://ojs.aaai.org/index.php/AAAI/article/view/26691/26463,Abstract
Detecting Anomalous Networks of Opioid Prescribers and Dispensers in Prescription Drug Data,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26692,https://ojs.aaai.org/index.php/AAAI/article/view/26692/26464,Abstract
Practical Disruption of Image Translation Deepfake Networks,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26693,https://ojs.aaai.org/index.php/AAAI/article/view/26693/26465,Abstract
Daycare Matching in Japan- Transfers and Siblings,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26694,https://ojs.aaai.org/index.php/AAAI/article/view/26694/26466,Abstract
City-Scale Pollution Aware Traffic Routing by Sampling Max Flows Using MCMC,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26695,https://ojs.aaai.org/index.php/AAAI/article/view/26695/26467,Abstract
Weather2vec- Representation Learning for Causal Inference with Non-local Confounding in Air Pollution and Climate Studies,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26696,https://ojs.aaai.org/index.php/AAAI/article/view/26696/26468,Abstract
Evaluating Digital Agriculture Recommendations with Causal Inference,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26697,https://ojs.aaai.org/index.php/AAAI/article/view/26697/26469,Abstract
Everyone’s Voice Matters- Quantifying Annotation Disagreement Using Demographic Information,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26698,https://ojs.aaai.org/index.php/AAAI/article/view/26698/26470,Abstract
MixFairFace- Towards Ultimate Fairness via MixFair Adapter in Face Recognition,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26699,https://ojs.aaai.org/index.php/AAAI/article/view/26699/26471,Abstract
PateGail- A Privacy-Preserving Mobility Trajectory Generator with Imitation Learning,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26700,https://ojs.aaai.org/index.php/AAAI/article/view/26700/26472,Abstract
Noise Based Deepfake Detection via Multi-Head Relative-Interaction,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26701,https://ojs.aaai.org/index.php/AAAI/article/view/26701/26473,Abstract
Semi-supervised Credit Card Fraud Detection via Attribute-Driven Graph Representation,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26702,https://ojs.aaai.org/index.php/AAAI/article/view/26702/26474,Abstract
Privacy-Preserved Evolutionary Graph Modeling via Gromov-Wasserstein Autoregression,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26703,https://ojs.aaai.org/index.php/AAAI/article/view/26703/26475,Abstract
Auto-CM- Unsupervised Deep Learning for Satellite Imagery Composition and Cloud Masking Using Spatio-Temporal Dynamics,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26704,https://ojs.aaai.org/index.php/AAAI/article/view/26704/26476,Abstract
ERASER- AdvERsArial Sensitive Element Remover for Image Privacy Preservation,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26705,https://ojs.aaai.org/index.php/AAAI/article/view/26705/26477,Abstract
Deep Learning on a Healthy Data Diet- Finding Important Examples for Fairness,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26706,https://ojs.aaai.org/index.php/AAAI/article/view/26706/26478,Abstract
On the Effectiveness of Curriculum Learning in Educational Text Scoring,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26707,https://ojs.aaai.org/index.php/AAAI/article/view/26707/26479,Abstract
Censored Fairness through Awareness,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26708,https://ojs.aaai.org/index.php/AAAI/article/view/26708/26480,Abstract
A Continual Pre-training Approach to Tele-Triaging Pregnant Women in Kenya,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26709,https://ojs.aaai.org/index.php/AAAI/article/view/26709/26481,Abstract
Future Aware Pricing and Matching for Sustainable On-Demand Ride Pooling,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26710,https://ojs.aaai.org/index.php/AAAI/article/view/26710/26482,Abstract
A Crowd-AI Collaborative Duo Relational Graph Learning Framework towards Social Impact Aware Photo Classification,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26711,https://ojs.aaai.org/index.php/AAAI/article/view/26711/26483,Abstract
People Taking Photos That Faces Never Share- Privacy Protection and Fairness Enhancement from Camera to User,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26712,https://ojs.aaai.org/index.php/AAAI/article/view/26712/26484,Abstract
OpenMapFlow- A Library for Rapid Map Creation with Machine Learning and Remote Sensing Data,General,Special Tracks: AAAI Special Track on AI for Social Impact,https://ojs.aaai.org/index.php/AAAI/article/view/26713,https://ojs.aaai.org/index.php/AAAI/article/view/26713/26485,Abstract
Formally Verified SAT-Based AI Planning,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26714,https://ojs.aaai.org/index.php/AAAI/article/view/26714/26486,Abstract
Shielding in Resource-Constrained Goal POMDPs,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26715,https://ojs.aaai.org/index.php/AAAI/article/view/26715/26487,Abstract
Implicit Bilevel Optimization- Differentiating through Bilevel Optimization Programming,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26716,https://ojs.aaai.org/index.php/AAAI/article/view/26716/26488,Abstract
Query-Based Hard-Image Retrieval for Object Detection at Test Time,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26717,https://ojs.aaai.org/index.php/AAAI/article/view/26717/26489,Abstract
Probabilities Are Not Enough- Formal Controller Synthesis for Stochastic Dynamical Models with Epistemic Uncertainty,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26718,https://ojs.aaai.org/index.php/AAAI/article/view/26718/26490,Abstract
Accelerating Inverse Learning via Intelligent Localization with Exploratory Sampling,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26719,https://ojs.aaai.org/index.php/AAAI/article/view/26719/26491,Abstract
Attention-Conditioned Augmentations for Self-Supervised Anomaly Detection and Localization,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26720,https://ojs.aaai.org/index.php/AAAI/article/view/26720/26492,Abstract
Robust-by-Design Classification via Unitary-Gradient Neural Networks,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26721,https://ojs.aaai.org/index.php/AAAI/article/view/26721/26493,Abstract
Ensemble-in-One- Ensemble Learning within Random Gated Networks for Enhanced Adversarial Robustness,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26722,https://ojs.aaai.org/index.php/AAAI/article/view/26722/26494,Abstract
Safe Reinforcement Learning via Shielding under Partial Observability,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26723,https://ojs.aaai.org/index.php/AAAI/article/view/26723/26495,Abstract
PowRL- A Reinforcement Learning Framework for Robust Management of Power Networks,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26724,https://ojs.aaai.org/index.php/AAAI/article/view/26724/26496,Abstract
Two Wrongs Don’t Make a Right- Combating Confirmation Bias in Learning with Label Noise,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26725,https://ojs.aaai.org/index.php/AAAI/article/view/26725/26497,Abstract
Testing the Channels of Convolutional Neural Networks,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26726,https://ojs.aaai.org/index.php/AAAI/article/view/26726/26498,Abstract
Feature-Space Bayesian Adversarial Learning Improved Malware Detector Robustness,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26727,https://ojs.aaai.org/index.php/AAAI/article/view/26727/26499,Abstract
Correct-by-Construction Reinforcement Learning of Cardiac Pacemakers from Duration Calculus Requirements,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26728,https://ojs.aaai.org/index.php/AAAI/article/view/26728/26500,Abstract
SafeLight- A Reinforcement Learning Method toward Collision-Free Traffic Signal Control,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26729,https://ojs.aaai.org/index.php/AAAI/article/view/26729/26501,Abstract
PatchNAS- Repairing DNNs in Deployment with Patched Network Architecture Search,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26730,https://ojs.aaai.org/index.php/AAAI/article/view/26730/26502,Abstract
Similarity Distribution Based Membership Inference Attack on Person Re-identification,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26731,https://ojs.aaai.org/index.php/AAAI/article/view/26731/26503,Abstract
Out-of-Distribution Detection Is Not All You Need,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26732,https://ojs.aaai.org/index.php/AAAI/article/view/26732/26504,Abstract
Contrastive Self-Supervised Learning Leads to Higher Adversarial Susceptibility,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26733,https://ojs.aaai.org/index.php/AAAI/article/view/26733/26505,Abstract
AutoCost- Evolving Intrinsic Cost for Zero-Violation Reinforcement Learning,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26734,https://ojs.aaai.org/index.php/AAAI/article/view/26734/26506,Abstract
Test Time Augmentation Meets Post-hoc Calibration- Uncertainty Quantification under Real-World Conditions,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26735,https://ojs.aaai.org/index.php/AAAI/article/view/26735/26507,Abstract
Robust Training of Neural Networks against Bias Field Perturbations,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26736,https://ojs.aaai.org/index.php/AAAI/article/view/26736/26508,Abstract
Redactor- A Data-Centric and Individualized Defense against Inference Attacks,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26737,https://ojs.aaai.org/index.php/AAAI/article/view/26737/26509,Abstract
Improving Adversarial Robustness with Self-Paced Hard-Class Pair Reweighting,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26738,https://ojs.aaai.org/index.php/AAAI/article/view/26738/26510,Abstract
CodeAttack- Code-Based Adversarial Attacks for Pre-trained Programming Language Models,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26739,https://ojs.aaai.org/index.php/AAAI/article/view/26739/26511,Abstract
Formalising the Robustness of Counterfactual Explanations for Neural Networks,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26740,https://ojs.aaai.org/index.php/AAAI/article/view/26740/26512,Abstract
READ- Aggregating Reconstruction Error into Out-of-Distribution Detection,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26741,https://ojs.aaai.org/index.php/AAAI/article/view/26741/26513,Abstract
Sample-Dependent Adaptive Temperature Scaling for Improved Calibration,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26742,https://ojs.aaai.org/index.php/AAAI/article/view/26742/26514,Abstract
Heuristic Search in Dual Space for Constrained Fixed-Horizon POMDPs with Durative Actions,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26743,https://ojs.aaai.org/index.php/AAAI/article/view/26743/26515,Abstract
Iteratively Enhanced Semidefinite Relaxations for Efficient Neural Network Verification,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26744,https://ojs.aaai.org/index.php/AAAI/article/view/26744/26516,Abstract
A Semidefinite Relaxation Based Branch-and-Bound Method for Tight Neural Network Verification,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26745,https://ojs.aaai.org/index.php/AAAI/article/view/26745/26517,Abstract
Robust Image Steganography- Hiding Messages in Frequency Coefficients,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26746,https://ojs.aaai.org/index.php/AAAI/article/view/26746/26518,Abstract
Quantization-Aware Interval Bound Propagation for Training Certifiably Robust Quantized Neural Networks,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26747,https://ojs.aaai.org/index.php/AAAI/article/view/26747/26519,Abstract
Revisiting the Importance of Amplifying Bias for Debiasing,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26748,https://ojs.aaai.org/index.php/AAAI/article/view/26748/26520,Abstract
WAT- Improve the Worst-Class Robustness in Adversarial Training,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26749,https://ojs.aaai.org/index.php/AAAI/article/view/26749/26521,Abstract
PLMmark- A Secure and Robust Black-Box Watermarking Framework for Pre-trained Language Models,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26750,https://ojs.aaai.org/index.php/AAAI/article/view/26750/26522,Abstract
Rethinking Label Refurbishment- Model Robustness under Label Noise,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26751,https://ojs.aaai.org/index.php/AAAI/article/view/26751/26523,Abstract
A Holistic Approach to Undesired Content Detection in the Real World,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26752,https://ojs.aaai.org/index.php/AAAI/article/view/26752/26524,Abstract
A Risk-Sensitive Approach to Policy Optimization,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26753,https://ojs.aaai.org/index.php/AAAI/article/view/26753/26525,Abstract
Anonymization for Skeleton Action Recognition,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26754,https://ojs.aaai.org/index.php/AAAI/article/view/26754/26526,Abstract
Monitoring Model Deterioration with Explainable Uncertainty Estimation via Non-parametric Bootstrap,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26755,https://ojs.aaai.org/index.php/AAAI/article/view/26755/26527,Abstract
Certified Policy Smoothing for Cooperative Multi-Agent Reinforcement Learning,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26756,https://ojs.aaai.org/index.php/AAAI/article/view/26756/26528,Abstract
Constrained Reinforcement Learning in Hard Exploration Problems,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26757,https://ojs.aaai.org/index.php/AAAI/article/view/26757/26529,Abstract
Defending from Physically-Realizable Adversarial Attacks through Internal Over-Activation Analysis,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26758,https://ojs.aaai.org/index.php/AAAI/article/view/26758/26530,Abstract
Formally Verified Solution Methods for Markov Decision Processes,General,Special Tracks: AAAI Special Track on Safe and Robust AI,https://ojs.aaai.org/index.php/AAAI/article/view/26759,https://ojs.aaai.org/index.php/AAAI/article/view/26759/26531,Abstract
